,No,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM2.5
49860,49861,2015,9,9,12,3,15.0,42.62,1015.0,29.0,NE,184.0,0.0,0.0,17.0
49861,49862,2015,9,9,13,3,16.0,45.44,1014.0,29.0,NE,189.0,0.0,0.0,20.333333333333332
49862,49863,2015,9,9,14,3,16.0,45.44,1014.0,29.0,NE,193.0,0.0,0.0,13.0
49863,49864,2015,9,9,15,3,14.0,39.96,1014.0,29.0,NE,198.0,0.0,0.0,12.0
49864,49865,2015,9,9,16,3,14.0,39.96,1014.0,29.0,NE,203.0,0.0,0.0,14.666666666666666
49865,49866,2015,9,9,17,3,15.0,47.88,1014.0,27.0,NE,208.0,0.0,0.0,13.0
49866,49867,2015,9,9,18,3,16.0,54.14,1015.0,26.0,NE,214.0,0.0,0.0,13.0
49867,49868,2015,9,9,19,3,16.0,57.44,1015.0,25.0,NE,220.0,0.0,0.0,13.333333333333334
49868,49869,2015,9,9,20,3,16.0,57.44,1016.0,25.0,NE,225.0,0.0,0.0,12.333333333333334
49869,49870,2015,9,9,21,3,16.0,60.98,1016.0,24.0,NE,229.0,0.0,0.0,10.666666666666666
49870,49871,2015,9,9,22,3,15.0,60.74,1017.0,23.0,NE,233.0,0.0,0.0,9.666666666666666
49871,49872,2015,9,9,23,3,16.0,64.76,1017.0,23.0,NE,237.0,0.0,0.0,7.666666666666667
49872,49873,2015,9,10,0,3,15.0,60.74,1016.0,23.0,NE,240.0,0.0,0.0,7.333333333333333
49873,49874,2015,9,10,1,3,15.0,64.54,1016.0,22.0,NE,241.0,0.0,0.0,12.666666666666666
49880,49881,2015,9,10,8,3,17.0,61.21,1017.0,25.0,NW,1.0,0.0,0.0,27.666666666666668
49881,49882,2015,9,10,9,3,16.0,54.14,1017.0,26.0,cv,2.0,0.0,0.0,19.666666666666668
49882,49883,2015,9,10,10,3,18.0,57.93,1016.0,27.0,NW,3.0,0.0,0.0,16.333333333333332
49883,49884,2015,9,10,11,3,18.0,54.65,1016.0,28.0,NE,3.0,0.0,0.0,18.666666666666668
49884,49885,2015,9,10,12,3,16.0,51.05,1015.0,27.0,NW,4.0,0.0,0.0,21.666666666666668
49887,49888,2015,9,10,15,3,15.0,42.62,1013.0,29.0,NE,10.0,0.0,0.0,27.666666666666668
49888,49889,2015,9,10,16,3,15.0,42.62,1013.0,29.0,NW,3.0,0.0,0.0,27.333333333333332
49889,49890,2015,9,10,17,3,16.0,48.15,1013.0,28.0,NE,5.0,0.0,0.0,25.333333333333332
49890,49891,2015,9,10,18,3,16.0,48.15,1013.0,28.0,NE,9.0,0.0,0.0,23.0
49891,49892,2015,9,10,19,3,17.0,57.69,1014.0,26.0,NE,13.0,0.0,0.0,20.666666666666668
49892,49893,2015,9,10,20,3,17.0,61.21,1014.0,25.0,NE,16.0,0.0,0.0,17.333333333333332
49893,49894,2015,9,10,21,3,17.0,61.21,1015.0,25.0,NE,20.0,0.0,0.0,16.333333333333332
49894,49895,2015,9,10,22,3,18.0,69.2,1015.0,24.0,NE,23.0,0.0,0.0,13.666666666666666
49896,49897,2015,9,11,0,3,17.0,64.98,1014.0,24.0,NE,28.0,0.0,0.0,18.666666666666668
49897,49898,2015,9,11,1,3,17.0,64.98,1013.0,24.0,NE,30.0,0.0,0.0,15.5
49903,49904,2015,9,11,7,3,19.0,65.41,1013.0,26.0,cv,1.0,0.0,0.0,18.0
49904,49905,2015,9,11,8,3,17.0,57.69,1013.0,26.0,SE,2.0,0.0,0.0,15.333333333333334
49905,49906,2015,9,11,9,3,17.0,54.39,1013.0,27.0,SE,5.0,0.0,0.0,14.666666666666666
49906,49907,2015,9,11,10,3,18.0,54.65,1013.0,28.0,NW,2.0,0.0,0.0,21.0
49907,49908,2015,9,11,11,3,16.0,45.44,1012.0,29.0,SW,2.0,0.0,0.0,24.0
49908,49909,2015,9,11,12,3,17.0,45.72,1012.0,30.0,cv,2.0,0.0,0.0,25.333333333333332
49909,49910,2015,9,11,13,3,16.0,45.44,1011.0,29.0,NW,2.0,0.0,0.0,28.0
49910,49911,2015,9,11,14,3,16.0,42.9,1010.0,30.0,SW,3.0,0.0,0.0,35.333333333333336
49911,49912,2015,9,11,15,3,17.0,51.31,1010.0,28.0,NE,5.0,0.0,0.0,48.333333333333336
49912,49913,2015,9,11,16,3,17.0,48.42,1010.0,29.0,NE,10.0,0.0,0.0,46.666666666666664
49913,49914,2015,9,11,17,3,16.0,48.15,1010.0,28.0,NW,4.0,0.0,0.0,43.0
49914,49915,2015,9,11,18,3,11.0,36.87,1011.0,27.0,NE,5.0,0.0,0.0,36.666666666666664
49915,49916,2015,9,11,19,3,10.0,34.49,1011.0,27.0,NE,8.0,0.0,0.0,36.333333333333336
49916,49917,2015,9,11,20,3,19.0,65.41,1012.0,26.0,SE,4.0,0.0,0.0,34.0
49917,49918,2015,9,11,21,3,19.0,65.41,1013.0,26.0,SE,7.0,0.0,0.0,31.0
49918,49919,2015,9,11,22,3,19.0,65.41,1013.0,26.0,NE,2.0,0.0,0.0,25.333333333333332
49920,49921,2015,9,12,0,3,19.0,69.4,1013.0,25.0,NE,9.0,0.0,0.0,21.0
49921,49922,2015,9,12,1,3,18.0,69.2,1013.0,24.0,NE,13.0,0.0,0.0,18.666666666666668
49922,49923,2015,9,12,2,3,19.0,73.67,1013.0,24.0,NE,16.0,0.0,0.0,19.666666666666668
49923,49924,2015,9,12,3,3,18.0,69.2,1012.0,24.0,NE,18.0,0.0,0.0,21.333333333333332
49924,49925,2015,9,12,4,3,18.0,69.2,1013.0,24.0,NW,3.0,0.0,0.0,28.333333333333332
49925,49926,2015,9,12,5,3,19.0,78.24,1013.0,23.0,NW,7.0,0.0,0.0,39.333333333333336
49926,49927,2015,9,12,6,3,19.0,78.24,1013.0,23.0,NW,10.0,0.0,0.0,51.666666666666664
49927,49928,2015,9,12,7,3,19.0,73.67,1013.0,24.0,NW,13.0,0.0,0.0,61.666666666666664
49929,49930,2015,9,12,9,3,20.0,88.45,1015.0,22.0,NW,26.0,0.6,0.6,63.666666666666664
49930,49931,2015,9,12,10,3,20.0,94.03,1015.0,21.0,NW,30.0,0.0,0.0,48.666666666666664
49931,49932,2015,9,12,11,3,20.0,88.45,1015.0,22.0,NW,35.0,0.0,0.0,50.666666666666664
49932,49933,2015,9,12,12,3,19.0,78.24,1015.0,23.0,NW,42.0,0.0,0.0,45.0
49933,49934,2015,9,12,13,3,19.0,73.67,1015.0,24.0,NW,49.0,0.1,0.1,50.333333333333336
49934,49935,2015,9,12,14,3,19.0,83.13,1015.0,22.0,NW,56.0,0.1,0.2,47.333333333333336
49935,49936,2015,9,12,15,3,16.0,64.76,1015.0,23.0,NW,62.0,0.0,0.0,49.666666666666664
49936,49937,2015,9,12,16,3,17.0,69.01,1015.0,23.0,NW,67.0,0.0,0.0,53.0
49937,49938,2015,9,12,17,3,15.0,64.54,1015.0,22.0,NW,73.0,0.0,0.0,47.333333333333336
49938,49939,2015,9,12,18,3,15.0,64.54,1016.0,22.0,NW,78.0,0.0,0.0,43.666666666666664
49939,49940,2015,9,12,19,3,15.0,68.61,1017.0,21.0,NW,82.0,0.0,0.0,50.666666666666664
49945,49946,2015,9,13,1,3,15.0,77.64,1018.0,19.0,NW,2.0,0.0,0.0,82.0
49946,49947,2015,9,13,2,3,15.0,77.64,1018.0,19.0,NW,5.0,0.0,0.0,82.66666666666667
49947,49948,2015,9,13,3,3,15.0,77.64,1018.0,19.0,NW,10.0,0.0,0.0,69.0
49950,49951,2015,9,13,6,3,14.0,82.52,1019.0,17.0,NE,6.0,0.0,0.0,26.666666666666668
49951,49952,2015,9,13,7,3,14.0,68.4,1020.0,20.0,NE,9.0,0.0,0.0,18.0
49952,49953,2015,9,13,8,3,13.0,53.36,1020.0,23.0,NE,14.0,0.0,0.0,15.0
49953,49954,2015,9,13,9,3,12.0,47.05,1020.0,24.0,NE,19.0,0.0,0.0,18.333333333333332
49954,49955,2015,9,13,10,3,11.0,41.49,1020.0,25.0,NE,23.0,0.0,0.0,18.333333333333332
49955,49956,2015,9,13,11,3,10.0,38.82,1020.0,25.0,NE,25.0,0.0,0.0,18.0
49960,49961,2015,9,13,16,3,13.0,47.33,1017.0,25.0,NE,9.0,0.0,0.0,18.666666666666668
49961,49962,2015,9,13,17,3,12.0,44.33,1017.0,25.0,NE,13.0,0.0,0.0,19.333333333333332
49966,49967,2015,9,13,22,3,14.0,56.95,1019.0,23.0,NE,33.0,0.0,0.0,12.666666666666666
49976,49977,2015,9,14,8,3,16.0,60.98,1019.0,24.0,NE,5.0,0.0,0.0,12.333333333333334
49978,49979,2015,9,14,10,3,16.0,54.14,1019.0,26.0,SE,9.0,0.0,0.0,17.666666666666668
49979,49980,2015,9,14,11,3,16.0,51.05,1019.0,27.0,SE,13.0,0.0,0.0,16.666666666666668
49980,49981,2015,9,14,12,3,14.0,47.61,1018.0,26.0,SE,16.0,0.0,0.0,18.0
49981,49982,2015,9,14,13,3,16.0,54.14,1018.0,26.0,SE,20.0,0.0,0.0,18.333333333333332
49982,49983,2015,9,14,14,3,17.0,57.69,1017.0,26.0,SE,23.0,0.0,0.0,20.333333333333332
49983,49984,2015,9,14,15,3,17.0,57.69,1017.0,26.0,SE,27.0,0.0,0.0,18.666666666666668
49984,49985,2015,9,14,16,3,17.0,57.69,1017.0,26.0,SE,32.0,0.0,0.0,20.333333333333332
49985,49986,2015,9,14,17,3,17.0,61.21,1017.0,25.0,SE,37.0,0.0,0.0,17.666666666666668
49986,49987,2015,9,14,18,3,17.0,64.98,1017.0,24.0,NE,4.0,0.0,0.0,18.333333333333332
49987,49988,2015,9,14,19,3,16.0,60.98,1017.0,24.0,NE,9.0,0.0,0.0,19.666666666666668
49988,49989,2015,9,14,20,3,17.0,64.98,1018.0,24.0,NE,13.0,0.0,0.0,18.666666666666668
49989,49990,2015,9,14,21,3,17.0,64.98,1018.0,24.0,SE,4.0,0.0,0.0,17.0
49990,49991,2015,9,14,22,3,17.0,64.98,1018.0,24.0,SE,7.0,0.0,0.0,16.666666666666668
49993,49994,2015,9,15,1,3,18.0,69.2,1017.0,24.0,SE,2.0,0.0,0.0,16.0
49994,49995,2015,9,15,2,3,18.0,78.09,1017.0,22.0,SW,1.0,0.1,0.1,21.0
49997,49998,2015,9,15,5,3,20.0,94.03,1017.0,21.0,cv,1.0,0.1,0.1,46.333333333333336
49999,50000,2015,9,15,7,3,20.0,94.03,1018.0,21.0,cv,1.0,0.2,0.2,44.0
50005,50006,2015,9,15,13,3,19.0,88.37,1016.0,21.0,cv,1.0,0.7,0.7,18.333333333333332
50006,50007,2015,9,15,14,3,20.0,94.03,1016.0,21.0,cv,2.0,0.1,0.8,19.666666666666668
50007,50008,2015,9,15,15,3,19.0,93.98,1016.0,20.0,NE,3.0,0.1,0.9,16.0
50008,50009,2015,9,15,16,3,19.0,93.98,1016.0,20.0,NE,4.0,0.1,1.0,15.0
50009,50010,2015,9,15,17,3,19.0,93.98,1016.0,20.0,cv,1.0,0.0,0.0,18.333333333333332
50010,50011,2015,9,15,18,3,19.0,93.98,1016.0,20.0,NE,3.0,0.3,0.3,23.333333333333332
50011,50012,2015,9,15,19,3,18.0,88.28,1016.0,20.0,NE,8.0,0.1,0.4,23.666666666666668
50012,50013,2015,9,15,20,3,19.0,93.98,1016.0,20.0,NE,11.0,0.0,0.0,23.333333333333332
50013,50014,2015,9,15,21,3,19.0,93.98,1016.0,20.0,NE,13.0,0.0,0.0,26.666666666666668
50014,50015,2015,9,15,22,3,19.0,88.37,1016.0,21.0,NE,16.0,0.0,0.0,22.0
50015,50016,2015,9,15,23,3,19.0,88.37,1016.0,21.0,NE,17.0,0.0,0.0,22.333333333333332
50018,50019,2015,9,16,2,3,19.0,88.37,1015.0,21.0,NW,5.0,0.0,0.0,13.333333333333334
50020,50021,2015,9,16,4,3,19.0,93.98,1015.0,20.0,NW,11.0,0.0,0.0,25.333333333333332
50021,50022,2015,9,16,5,3,19.0,88.37,1015.0,21.0,NW,14.0,0.0,0.0,24.666666666666668
50022,50023,2015,9,16,6,3,19.0,93.98,1015.0,20.0,NE,2.0,0.0,0.0,21.666666666666668
50023,50024,2015,9,16,7,3,20.0,94.03,1016.0,21.0,NE,4.0,0.0,0.0,25.0
50024,50025,2015,9,16,8,3,20.0,88.45,1016.0,22.0,NW,3.0,0.0,0.0,33.666666666666664
50025,50026,2015,9,16,9,3,20.0,83.25,1016.0,23.0,NW,8.0,0.0,0.0,37.666666666666664
50026,50027,2015,9,16,10,3,19.0,73.67,1016.0,24.0,NW,15.0,0.0,0.0,31.666666666666668
50027,50028,2015,9,16,11,3,19.0,73.67,1016.0,24.0,NE,6.0,0.0,0.0,23.333333333333332
50028,50029,2015,9,16,12,3,19.0,73.67,1016.0,24.0,NW,6.0,0.0,0.0,23.333333333333332
50029,50030,2015,9,16,13,3,18.0,65.19,1015.0,25.0,NW,13.0,1.2,1.2,19.666666666666668
50030,50031,2015,9,16,14,3,20.0,73.84,1015.0,25.0,NE,6.0,0.0,0.0,11.333333333333334
50031,50032,2015,9,16,15,3,18.0,65.19,1015.0,25.0,NE,13.0,0.0,0.0,16.333333333333332
50032,50033,2015,9,16,16,3,18.0,65.19,1015.0,25.0,NE,21.0,0.0,0.0,14.333333333333334
50037,50038,2015,9,16,21,3,19.0,83.13,1017.0,22.0,NE,42.0,0.0,0.0,16.666666666666668
50045,50046,2015,9,17,5,3,18.0,93.94,1017.0,19.0,NW,5.0,0.0,0.0,49.0
50047,50048,2015,9,17,7,3,19.0,88.37,1018.0,21.0,NE,2.0,0.0,0.0,33.333333333333336
50048,50049,2015,9,17,8,3,19.0,73.67,1018.0,24.0,NE,6.0,0.0,0.0,25.0
50049,50050,2015,9,17,9,3,18.0,65.19,1018.0,25.0,NE,10.0,0.0,0.0,25.0
50050,50051,2015,9,17,10,3,16.0,57.44,1018.0,25.0,NE,15.0,0.0,0.0,18.333333333333332
50051,50052,2015,9,17,11,3,18.0,57.93,1018.0,27.0,NE,19.0,0.0,0.0,20.333333333333332
50052,50053,2015,9,17,12,3,17.0,54.39,1017.0,27.0,NW,4.0,0.0,0.0,23.333333333333332
50053,50054,2015,9,17,13,3,17.0,54.39,1017.0,27.0,NE,4.0,0.0,0.0,23.333333333333332
50054,50055,2015,9,17,14,3,17.0,54.39,1016.0,27.0,NE,7.0,0.0,0.0,21.0
50055,50056,2015,9,17,15,3,17.0,54.39,1016.0,27.0,NE,11.0,0.0,0.0,18.0
50056,50057,2015,9,17,16,3,16.0,51.05,1016.0,27.0,NE,15.0,0.0,0.0,25.0
50057,50058,2015,9,17,17,3,18.0,61.44,1016.0,26.0,NE,20.0,0.0,0.0,24.0
50058,50059,2015,9,17,18,3,17.0,61.21,1017.0,25.0,NE,24.0,0.0,0.0,25.0
50059,50060,2015,9,17,19,3,17.0,64.98,1017.0,24.0,NE,28.0,0.0,0.0,22.666666666666668
50060,50061,2015,9,17,20,3,16.0,60.98,1018.0,24.0,NE,32.0,0.0,0.0,17.0
50061,50062,2015,9,17,21,3,17.0,69.01,1018.0,23.0,NE,37.0,0.0,0.0,20.0
50062,50063,2015,9,17,22,3,17.0,69.01,1018.0,23.0,NE,41.0,0.0,0.0,22.333333333333332
50063,50064,2015,9,17,23,3,17.0,73.32,1018.0,22.0,NE,44.0,0.0,0.0,22.666666666666668
50067,50068,2015,9,18,3,3,17.0,82.89,1017.0,20.0,NW,7.0,0.0,0.0,38.666666666666664
50070,50071,2015,9,18,6,3,17.0,82.89,1017.0,20.0,cv,0.0,0.0,0.0,49.666666666666664
50071,50072,2015,9,18,7,3,19.0,83.13,1018.0,22.0,NE,2.0,0.0,0.0,44.333333333333336
50072,50073,2015,9,18,8,3,19.0,73.67,1018.0,24.0,NE,5.0,0.0,0.0,31.333333333333332
50073,50074,2015,9,18,9,3,18.0,65.19,1017.0,25.0,NE,8.0,0.0,0.0,21.333333333333332
50074,50075,2015,9,18,10,3,16.0,51.05,1018.0,27.0,NE,12.0,0.0,0.0,18.666666666666668
50075,50076,2015,9,18,11,3,16.0,51.05,1017.0,27.0,NE,14.0,0.0,0.0,18.666666666666668
50076,50077,2015,9,18,12,3,16.0,51.05,1017.0,27.0,NW,2.0,0.0,0.0,22.666666666666668
50077,50078,2015,9,18,13,3,16.0,51.05,1016.0,27.0,NE,3.0,0.0,0.0,25.333333333333332
50078,50079,2015,9,18,14,3,15.0,47.88,1015.0,27.0,NE,6.0,0.0,0.0,25.333333333333332
50079,50080,2015,9,18,15,3,15.0,47.88,1015.0,27.0,NE,8.0,0.0,0.0,29.0
50080,50081,2015,9,18,16,3,17.0,57.69,1015.0,26.0,NE,11.0,0.0,0.0,32.666666666666664
50081,50082,2015,9,18,17,3,16.0,54.14,1015.0,26.0,NE,15.0,0.0,0.0,35.0
50082,50083,2015,9,18,18,3,17.0,57.69,1015.0,26.0,NE,19.0,0.0,0.0,33.666666666666664
50083,50084,2015,9,18,19,3,17.0,61.21,1015.0,25.0,NE,22.0,0.0,0.0,40.333333333333336
50084,50085,2015,9,18,20,3,18.0,65.19,1016.0,25.0,NE,25.0,0.0,0.0,39.666666666666664
50085,50086,2015,9,18,21,3,17.0,64.98,1016.0,24.0,NE,29.0,0.0,0.0,39.0
50086,50087,2015,9,18,22,3,19.0,73.67,1016.0,24.0,NE,32.0,0.0,0.0,34.333333333333336
50087,50088,2015,9,18,23,3,19.0,78.24,1016.0,23.0,NE,34.0,0.0,0.0,19.0
50090,50091,2015,9,19,2,3,18.0,78.09,1015.0,22.0,NE,41.0,0.0,0.0,20.0
50093,50094,2015,9,19,5,3,18.0,83.01,1014.0,21.0,NW,2.0,0.0,0.0,28.0
50095,50096,2015,9,19,7,3,19.0,83.13,1015.0,22.0,NE,2.0,0.0,0.0,26.333333333333332
50096,50097,2015,9,19,8,3,19.0,73.67,1015.0,24.0,NE,6.0,0.0,0.0,19.0
50097,50098,2015,9,19,9,3,18.0,65.19,1016.0,25.0,NE,10.0,0.0,0.0,13.666666666666666
50098,50099,2015,9,19,10,3,16.0,51.05,1015.0,27.0,NE,14.0,0.0,0.0,16.0
50099,50100,2015,9,19,11,3,16.0,51.05,1015.0,27.0,cv,3.0,0.0,0.0,20.333333333333332
50100,50101,2015,9,19,12,3,17.0,51.31,1014.0,28.0,NE,5.0,0.0,0.0,16.666666666666668
50101,50102,2015,9,19,13,3,14.0,42.34,1014.0,28.0,NE,11.0,0.0,0.0,13.333333333333334
50102,50103,2015,9,19,14,3,14.0,39.96,1013.0,29.0,NE,17.0,0.0,0.0,13.666666666666666
50103,50104,2015,9,19,15,3,13.0,39.67,1013.0,28.0,NE,22.0,0.0,0.0,13.666666666666666
50104,50105,2015,9,19,16,3,16.0,51.05,1013.0,27.0,NE,27.0,0.0,0.0,12.333333333333334
50105,50106,2015,9,19,17,3,16.0,54.14,1013.0,26.0,NE,31.0,0.0,0.0,13.666666666666666
50106,50107,2015,9,19,18,3,16.0,54.14,1013.0,26.0,NE,35.0,0.0,0.0,18.333333333333332
50107,50108,2015,9,19,19,3,17.0,61.21,1013.0,25.0,NE,39.0,0.0,0.0,22.0
50108,50109,2015,9,19,20,3,18.0,69.2,1014.0,24.0,NE,42.0,0.0,0.0,23.0
50109,50110,2015,9,19,21,3,18.0,69.2,1014.0,24.0,NE,46.0,0.0,0.0,17.333333333333332
50110,50111,2015,9,19,22,3,18.0,69.2,1014.0,24.0,NE,49.0,0.0,0.0,19.0
50111,50112,2015,9,19,23,3,18.0,73.5,1014.0,23.0,NE,52.0,0.0,0.0,15.666666666666666
50112,50113,2015,9,20,0,3,16.0,64.76,1014.0,23.0,NE,55.0,0.0,0.0,18.0
50113,50114,2015,9,20,1,3,16.0,64.76,1013.0,23.0,NE,57.0,0.0,0.0,18.0
50117,50118,2015,9,20,5,3,18.0,78.09,1013.0,22.0,NE,4.0,0.0,0.0,31.333333333333332
50118,50119,2015,9,20,6,3,18.0,78.09,1013.0,22.0,NE,6.0,0.0,0.0,33.333333333333336
50119,50120,2015,9,20,7,3,18.0,73.5,1014.0,23.0,NE,8.0,0.0,0.0,29.666666666666668
50120,50121,2015,9,20,8,3,18.0,69.2,1013.0,24.0,NE,12.0,0.0,0.0,30.0
50121,50122,2015,9,20,9,3,18.0,69.2,1014.0,24.0,NE,14.0,0.0,0.0,31.333333333333332
50122,50123,2015,9,20,10,3,18.0,65.19,1014.0,25.0,NE,15.0,0.0,0.0,34.0
50123,50124,2015,9,20,11,3,18.0,65.19,1013.0,25.0,NE,18.0,0.0,0.0,39.333333333333336
50124,50125,2015,9,20,12,3,18.0,65.19,1013.0,25.0,NE,21.0,0.0,0.0,43.666666666666664
50125,50126,2015,9,20,13,3,19.0,69.4,1012.0,25.0,NE,25.0,0.0,0.0,46.666666666666664
50126,50127,2015,9,20,14,3,19.0,65.41,1011.0,26.0,NE,29.0,0.0,0.0,44.0
50127,50128,2015,9,20,15,3,19.0,65.41,1011.0,26.0,NE,34.0,0.0,0.0,44.333333333333336
50128,50129,2015,9,20,16,3,18.0,61.44,1011.0,26.0,NE,38.0,0.0,0.0,49.333333333333336
50129,50130,2015,9,20,17,3,18.0,65.19,1011.0,25.0,NE,42.0,0.0,0.0,47.333333333333336
50130,50131,2015,9,20,18,3,18.0,65.19,1011.0,25.0,NE,46.0,0.0,0.0,48.0
50131,50132,2015,9,20,19,3,18.0,69.2,1012.0,24.0,NE,49.0,0.0,0.0,48.333333333333336
50132,50133,2015,9,20,20,3,17.0,64.98,1013.0,24.0,NE,52.0,0.0,0.0,44.333333333333336
50133,50134,2015,9,20,21,3,17.0,64.98,1013.0,24.0,NE,55.0,0.0,0.0,36.666666666666664
50134,50135,2015,9,20,22,3,18.0,73.5,1013.0,23.0,NE,58.0,0.0,0.0,38.666666666666664
50142,50143,2015,9,21,6,3,18.0,88.28,1013.0,20.0,NE,5.0,0.0,0.0,51.333333333333336
50143,50144,2015,9,21,7,3,20.0,88.45,1014.0,22.0,NE,7.0,0.0,0.0,47.0
50144,50145,2015,9,21,8,3,19.0,73.67,1013.0,24.0,NE,11.0,0.0,0.0,41.0
50145,50146,2015,9,21,9,3,18.0,65.19,1013.0,25.0,NE,15.0,0.0,0.0,31.0
50146,50147,2015,9,21,10,3,17.0,57.69,1013.0,26.0,NE,20.0,0.0,0.0,31.0
50147,50148,2015,9,21,11,3,17.0,54.39,1013.0,27.0,NE,24.0,0.0,0.0,25.0
50148,50149,2015,9,21,12,3,16.0,48.15,1012.0,28.0,NE,28.0,0.0,0.0,25.0
50149,50150,2015,9,21,13,3,17.0,51.31,1012.0,28.0,NE,32.0,0.0,0.0,26.0
50150,50151,2015,9,21,14,3,15.0,47.88,1012.0,27.0,NE,36.0,0.0,0.0,31.333333333333332
50151,50152,2015,9,21,15,3,17.0,54.39,1012.0,27.0,NE,41.0,0.0,0.0,30.0
50152,50153,2015,9,21,16,3,16.0,51.05,1012.0,27.0,NE,46.0,0.0,0.0,29.333333333333332
50153,50154,2015,9,21,17,3,16.0,54.14,1012.0,26.0,NE,51.0,0.0,0.0,25.333333333333332
50154,50155,2015,9,21,18,3,16.0,57.44,1012.0,25.0,NE,56.0,0.0,0.0,25.333333333333332
50155,50156,2015,9,21,19,3,17.0,64.98,1012.0,24.0,NE,61.0,0.0,0.0,22.0
50156,50157,2015,9,21,20,3,16.0,60.98,1013.0,24.0,NE,65.0,0.0,0.0,18.333333333333332
50157,50158,2015,9,21,21,3,16.0,60.98,1014.0,24.0,NE,70.0,0.0,0.0,19.666666666666668
50158,50159,2015,9,21,22,3,16.0,60.98,1014.0,24.0,NE,73.0,0.0,0.0,19.0
50159,50160,2015,9,21,23,3,17.0,64.98,1013.0,24.0,NE,78.0,0.0,0.0,21.666666666666668
50160,50161,2015,9,22,0,3,17.0,64.98,1013.0,24.0,SE,3.0,0.0,0.0,23.666666666666668
50161,50162,2015,9,22,1,3,18.0,69.2,1013.0,24.0,NE,3.0,0.0,0.0,26.0
50162,50163,2015,9,22,2,3,19.0,78.24,1013.0,23.0,NE,5.0,0.0,0.0,27.333333333333332
50163,50164,2015,9,22,3,3,19.0,73.67,1012.0,24.0,SE,4.0,0.0,0.0,31.666666666666668
50164,50165,2015,9,22,4,3,19.0,73.67,1012.0,24.0,NE,3.0,0.0,0.0,26.666666666666668
50165,50166,2015,9,22,5,3,19.0,78.24,1012.0,23.0,SE,3.0,0.0,0.0,29.333333333333332
50167,50168,2015,9,22,7,3,20.0,78.39,1013.0,24.0,SE,4.0,0.0,0.0,28.666666666666668
50168,50169,2015,9,22,8,3,20.0,73.84,1013.0,25.0,SE,8.0,0.0,0.0,29.666666666666668
50169,50170,2015,9,22,9,3,20.0,69.6,1013.0,26.0,SE,12.0,0.0,0.0,29.0
50170,50171,2015,9,22,10,3,20.0,73.84,1013.0,25.0,SE,17.0,0.0,0.0,26.0
50171,50172,2015,9,22,11,3,22.0,88.62,1013.0,24.0,SE,21.0,0.7,0.7,27.333333333333332
50172,50173,2015,9,22,12,3,22.0,88.62,1012.0,24.0,SE,24.0,0.8,1.5,37.0
50173,50174,2015,9,22,13,3,22.0,88.62,1012.0,24.0,SE,27.0,0.9,2.4,32.333333333333336
50174,50175,2015,9,22,14,3,22.0,88.62,1011.0,24.0,NE,4.0,0.0,0.0,31.333333333333332
50175,50176,2015,9,22,15,3,22.0,88.62,1010.0,24.0,SE,3.0,0.7,0.7,36.666666666666664
50176,50177,2015,9,22,16,3,21.0,83.37,1011.0,24.0,SE,7.0,0.2,0.9,36.333333333333336
50177,50178,2015,9,22,17,3,21.0,88.54,1011.0,23.0,SE,11.0,0.0,0.0,37.333333333333336
50178,50179,2015,9,22,18,3,21.0,88.54,1011.0,23.0,SE,14.0,0.1,0.1,39.0
50179,50180,2015,9,22,19,3,21.0,88.54,1011.0,23.0,SE,17.0,0.7,0.8,34.666666666666664
50180,50181,2015,9,22,20,3,21.0,94.07,1011.0,22.0,SE,20.0,0.1,0.9,31.333333333333332
50181,50182,2015,9,22,21,3,21.0,88.54,1011.0,23.0,SE,23.0,0.1,1.0,33.666666666666664
50182,50183,2015,9,22,22,3,22.0,94.12,1010.0,23.0,SE,27.0,0.0,0.0,32.333333333333336
50184,50185,2015,9,23,0,3,22.0,94.12,1009.0,23.0,SE,33.0,0.0,0.0,31.333333333333332
50190,50191,2015,9,23,6,3,22.0,100.0,1007.0,22.0,SW,8.0,0.6,0.6,35.333333333333336
50193,50194,2015,9,23,9,3,22.0,100.0,1009.0,22.0,NW,10.0,0.1,0.1,26.666666666666668
50194,50195,2015,9,23,10,3,22.0,88.62,1008.0,24.0,NW,14.0,0.0,0.0,34.5
50195,50196,2015,9,23,11,3,21.0,83.37,1008.0,24.0,NW,18.0,0.0,0.0,41.5
50196,50197,2015,9,23,12,3,21.0,74.02,1007.0,26.0,NW,23.0,0.0,0.0,49.0
50197,50198,2015,9,23,13,3,21.0,74.02,1006.0,26.0,NW,29.0,0.0,0.0,55.666666666666664
50198,50199,2015,9,23,14,3,21.0,69.79,1006.0,27.0,SW,4.0,0.0,0.0,59.0
50199,50200,2015,9,23,15,3,20.0,65.62,1006.0,27.0,NW,6.0,0.0,0.0,58.333333333333336
50200,50201,2015,9,23,16,3,21.0,69.79,1006.0,27.0,NW,12.0,0.0,0.0,49.666666666666664
50201,50202,2015,9,23,17,3,20.0,69.6,1006.0,26.0,NW,18.0,0.0,0.0,30.666666666666668
50203,50204,2015,9,23,19,3,21.0,88.54,1007.0,23.0,NW,32.0,0.0,0.0,20.0
50204,50205,2015,9,23,20,3,20.0,83.25,1008.0,23.0,NE,6.0,0.1,0.1,16.666666666666668
50205,50206,2015,9,23,21,3,20.0,83.25,1008.0,23.0,NE,11.0,0.0,0.0,16.0
