,No,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM2.5
46530,46531,2015,4,23,18,1,11.0,56.19,1020.0,20.0,SE,3.0,0.0,0.0,61.666666666666664
46531,46532,2015,4,23,19,1,11.0,59.78,1021.0,19.0,SE,6.0,0.0,0.0,53.666666666666664
46532,46533,2015,4,23,20,1,11.0,59.78,1021.0,19.0,SE,8.0,0.0,0.0,40.333333333333336
46533,46534,2015,4,23,21,1,12.0,72.42,1022.0,17.0,SW,2.0,0.0,0.0,41.0
46534,46535,2015,4,23,22,1,11.0,67.78,1023.0,17.0,SW,4.0,0.0,0.0,41.0
46535,46536,2015,4,23,23,1,12.0,72.42,1024.0,17.0,SW,6.0,0.0,0.0,36.0
46536,46537,2015,4,24,0,1,11.0,72.23,1024.0,16.0,SW,9.0,0.0,0.0,35.0
46537,46538,2015,4,24,1,1,12.0,77.17,1023.0,16.0,SW,11.0,0.0,0.0,36.0
46538,46539,2015,4,24,2,1,11.0,77.01,1023.0,15.0,SE,2.0,0.0,0.0,34.666666666666664
46539,46540,2015,4,24,3,1,11.0,82.14,1022.0,14.0,cv,1.0,0.0,0.0,30.666666666666668
46540,46541,2015,4,24,4,1,11.0,82.14,1022.0,14.0,SE,1.0,0.0,0.0,31.666666666666668
46541,46542,2015,4,24,5,1,11.0,87.66,1022.0,13.0,cv,0.0,0.0,0.0,33.333333333333336
46542,46543,2015,4,24,6,1,11.0,93.6,1022.0,12.0,cv,0.0,0.0,0.0,30.0
46543,46544,2015,4,24,7,1,11.0,87.66,1023.0,13.0,cv,0.0,0.0,0.0,34.0
46544,46545,2015,4,24,8,1,13.0,87.84,1023.0,15.0,cv,0.0,0.0,0.0,31.666666666666668
46545,46546,2015,4,24,9,1,12.0,72.42,1024.0,17.0,cv,0.0,0.0,0.0,38.0
46546,46547,2015,4,24,10,1,12.0,63.87,1024.0,19.0,SW,2.0,0.0,0.0,43.5
46547,46548,2015,4,24,11,1,12.0,53.1,1024.0,22.0,cv,1.0,0.0,0.0,56.0
46548,46549,2015,4,24,12,1,10.0,46.49,1023.0,22.0,NE,2.0,0.0,0.0,67.66666666666667
46549,46550,2015,4,24,13,1,11.0,44.04,1022.0,24.0,cv,1.0,0.0,0.0,64.66666666666667
46550,46551,2015,4,24,14,1,10.0,41.2,1021.0,24.0,NE,2.0,0.0,0.0,63.666666666666664
46551,46552,2015,4,24,15,1,11.0,41.49,1020.0,25.0,cv,2.0,0.0,0.0,59.333333333333336
46552,46553,2015,4,24,16,1,8.0,33.92,1020.0,25.0,cv,3.0,0.0,0.0,57.0
46553,46554,2015,4,24,17,1,9.0,34.21,1019.0,26.0,cv,5.0,0.0,0.0,56.0
46554,46555,2015,4,24,18,1,10.0,38.82,1019.0,25.0,SE,2.0,0.0,0.0,58.0
46555,46556,2015,4,24,19,1,11.0,44.04,1019.0,24.0,SE,5.0,0.0,0.0,58.0
46556,46557,2015,4,24,20,1,12.0,53.1,1020.0,22.0,SE,9.0,0.0,0.0,60.666666666666664
46557,46558,2015,4,24,21,1,12.0,56.44,1021.0,21.0,SE,12.0,0.0,0.0,59.0
46558,46559,2015,4,24,22,1,11.0,52.83,1022.0,21.0,SE,15.0,0.0,0.0,59.333333333333336
46559,46560,2015,4,24,23,1,11.0,56.19,1022.0,20.0,SE,18.0,0.0,0.0,57.0
46560,46561,2015,4,25,0,1,12.0,63.87,1022.0,19.0,cv,1.0,0.0,0.0,55.666666666666664
46561,46562,2015,4,25,1,1,12.0,63.87,1022.0,19.0,cv,1.0,0.0,0.0,36.666666666666664
46562,46563,2015,4,25,2,1,13.0,77.32,1021.0,17.0,cv,1.0,0.0,0.0,41.666666666666664
46563,46564,2015,4,25,3,1,13.0,72.6,1021.0,18.0,cv,1.0,0.0,0.0,38.666666666666664
46564,46565,2015,4,25,4,1,13.0,72.6,1021.0,18.0,cv,1.0,0.0,0.0,40.0
46565,46566,2015,4,25,5,1,14.0,77.48,1021.0,18.0,cv,1.0,0.0,0.0,42.333333333333336
46566,46567,2015,4,25,6,1,13.0,72.6,1022.0,18.0,NW,1.0,0.0,0.0,52.333333333333336
46567,46568,2015,4,25,7,1,14.0,82.52,1022.0,17.0,cv,0.0,0.0,0.0,51.666666666666664
46568,46569,2015,4,25,8,1,14.0,77.48,1022.0,18.0,cv,0.0,0.0,0.0,54.666666666666664
46569,46570,2015,4,25,9,1,14.0,68.4,1022.0,20.0,cv,0.0,0.0,0.0,52.0
46570,46571,2015,4,25,10,1,13.0,60.27,1022.0,21.0,cv,1.0,0.0,0.0,57.0
46571,46572,2015,4,25,11,1,13.0,50.24,1022.0,24.0,cv,2.0,0.0,0.0,61.333333333333336
46572,46573,2015,4,25,12,1,13.0,50.24,1021.0,24.0,cv,3.0,0.0,0.0,64.0
46573,46574,2015,4,25,13,1,14.0,47.61,1020.0,26.0,cv,4.0,0.0,0.0,63.333333333333336
46574,46575,2015,4,25,14,1,11.0,39.1,1019.0,26.0,cv,5.0,0.0,0.0,60.0
46575,46576,2015,4,25,15,1,11.0,36.87,1018.0,27.0,cv,6.0,0.0,0.0,53.666666666666664
46576,46577,2015,4,25,16,1,10.0,36.58,1016.0,26.0,cv,7.0,0.0,0.0,54.0
46577,46578,2015,4,25,17,1,10.0,36.58,1016.0,26.0,NE,2.0,0.0,0.0,49.0
46578,46579,2015,4,25,18,1,15.0,68.61,1016.0,21.0,NE,5.0,0.0,0.0,58.0
46579,46580,2015,4,25,19,1,16.0,82.77,1016.0,19.0,cv,1.0,0.0,0.0,69.66666666666667
46580,46581,2015,4,25,20,1,15.0,72.96,1017.0,20.0,NW,2.0,0.0,0.0,68.0
46581,46582,2015,4,25,21,1,16.0,82.77,1018.0,19.0,cv,1.0,0.0,0.0,62.333333333333336
46582,46583,2015,4,25,22,1,16.0,82.77,1019.0,19.0,cv,1.0,0.0,0.0,72.0
46583,46584,2015,4,25,23,1,16.0,82.77,1019.0,19.0,NW,2.0,0.0,0.0,76.0
46584,46585,2015,4,26,0,1,16.0,82.77,1019.0,19.0,cv,1.0,0.0,0.0,75.66666666666667
46585,46586,2015,4,26,1,1,17.0,88.2,1018.0,19.0,cv,1.0,0.0,0.0,83.33333333333333
46586,46587,2015,4,26,2,1,16.0,88.11,1018.0,18.0,cv,1.0,0.0,0.0,85.0
46587,46588,2015,4,26,3,1,16.0,88.11,1017.0,18.0,cv,1.0,0.0,0.0,86.33333333333333
46588,46589,2015,4,26,4,1,16.0,88.11,1017.0,18.0,cv,1.0,0.0,0.0,89.0
46589,46590,2015,4,26,5,1,16.0,93.84,1017.0,17.0,cv,2.0,0.0,0.0,92.33333333333333
46590,46591,2015,4,26,6,1,15.0,88.02,1017.0,17.0,cv,2.0,0.0,0.0,95.0
46591,46592,2015,4,26,7,1,15.0,88.02,1017.0,17.0,cv,2.0,0.0,0.0,107.33333333333333
46592,46593,2015,4,26,8,1,17.0,93.89,1018.0,18.0,cv,2.0,0.0,0.0,116.33333333333333
46593,46594,2015,4,26,9,1,15.0,72.96,1018.0,20.0,cv,3.0,0.0,0.0,109.66666666666667
46594,46595,2015,4,26,10,1,15.0,60.74,1018.0,23.0,cv,4.0,0.0,0.0,106.33333333333333
46595,46596,2015,4,26,11,1,14.0,53.62,1018.0,24.0,cv,5.0,0.0,0.0,102.33333333333333
46596,46597,2015,4,26,12,1,14.0,50.51,1017.0,25.0,cv,7.0,0.0,0.0,97.33333333333333
46597,46598,2015,4,26,13,1,15.0,53.88,1016.0,25.0,cv,8.0,0.0,0.0,92.33333333333333
46598,46599,2015,4,26,14,1,15.0,50.78,1015.0,26.0,cv,9.0,0.0,0.0,85.33333333333333
46599,46600,2015,4,26,15,1,12.0,39.39,1014.0,27.0,cv,10.0,0.0,0.0,70.33333333333333
46600,46601,2015,4,26,16,1,12.0,39.39,1013.0,27.0,cv,11.0,0.0,0.0,74.33333333333333
46601,46602,2015,4,26,17,1,12.0,41.78,1012.0,26.0,SW,2.0,0.0,0.0,71.66666666666667
46602,46603,2015,4,26,18,1,12.0,41.78,1012.0,26.0,cv,1.0,0.0,0.0,72.66666666666667
46603,46604,2015,4,26,19,1,14.0,50.51,1012.0,25.0,cv,1.0,0.0,0.0,80.0
46604,46605,2015,4,26,20,1,15.0,64.54,1013.0,22.0,cv,1.0,0.0,0.0,92.66666666666667
46605,46606,2015,4,26,21,1,16.0,73.14,1013.0,21.0,cv,1.0,0.0,0.0,98.66666666666667
46606,46607,2015,4,26,22,1,14.0,60.51,1014.0,22.0,SW,2.0,0.0,0.0,103.0
46607,46608,2015,4,26,23,1,14.0,64.32,1014.0,21.0,cv,0.0,0.0,0.0,95.33333333333333
46608,46609,2015,4,27,0,1,15.0,68.61,1014.0,21.0,SW,1.0,0.0,0.0,98.0
46609,46610,2015,4,27,1,1,14.0,64.32,1014.0,21.0,cv,1.0,0.0,0.0,107.33333333333333
46610,46611,2015,4,27,2,1,15.0,72.96,1013.0,20.0,cv,1.0,0.0,0.0,116.33333333333333
46611,46612,2015,4,27,3,1,15.0,77.64,1012.0,19.0,cv,1.0,0.0,0.0,111.66666666666667
46612,46613,2015,4,27,4,1,15.0,82.65,1012.0,18.0,cv,1.0,0.0,0.0,111.0
46613,46614,2015,4,27,5,1,15.0,82.65,1013.0,18.0,cv,1.0,0.0,0.0,116.33333333333333
46614,46615,2015,4,27,6,1,15.0,82.65,1013.0,18.0,cv,1.0,0.0,0.0,124.66666666666667
46615,46616,2015,4,27,7,1,15.0,88.02,1014.0,17.0,cv,1.0,0.0,0.0,135.66666666666666
46616,46617,2015,4,27,8,1,17.0,88.2,1014.0,19.0,cv,1.0,0.0,0.0,150.0
46617,46618,2015,4,27,9,1,16.0,68.81,1015.0,22.0,cv,1.0,0.0,0.0,127.0
46618,46619,2015,4,27,10,1,15.0,53.88,1015.0,25.0,cv,2.0,0.0,0.0,112.33333333333333
46619,46620,2015,4,27,11,1,12.0,44.33,1015.0,25.0,SW,2.0,0.0,0.0,114.0
46620,46621,2015,4,27,12,1,12.0,39.39,1014.0,27.0,cv,2.0,0.0,0.0,90.66666666666667
46621,46622,2015,4,27,13,1,11.0,34.78,1013.0,28.0,cv,4.0,0.0,0.0,65.0
46622,46623,2015,4,27,14,1,12.0,35.06,1012.0,29.0,cv,6.0,0.0,0.0,73.33333333333333
46623,46624,2015,4,27,15,1,12.0,33.11,1011.0,30.0,cv,7.0,0.0,0.0,69.0
46624,46625,2015,4,27,16,1,11.0,30.99,1010.0,30.0,cv,8.0,0.0,0.0,71.33333333333333
46625,46626,2015,4,27,17,1,10.0,27.38,1010.0,31.0,cv,8.0,0.0,0.0,72.33333333333333
46626,46627,2015,4,27,18,1,11.0,30.99,1010.0,30.0,cv,8.0,0.0,0.0,71.33333333333333
46627,46628,2015,4,27,19,1,13.0,39.67,1010.0,28.0,SW,2.0,0.0,0.0,73.66666666666667
46628,46629,2015,4,27,20,1,14.0,50.51,1011.0,25.0,SW,4.0,0.0,0.0,76.66666666666667
46629,46630,2015,4,27,21,1,14.0,56.95,1011.0,23.0,cv,0.0,0.0,0.0,86.66666666666667
46630,46631,2015,4,27,22,1,14.0,56.95,1012.0,23.0,SW,2.0,0.0,0.0,119.33333333333333
46631,46632,2015,4,27,23,1,14.0,56.95,1012.0,23.0,SW,4.0,0.0,0.0,126.33333333333333
46632,46633,2015,4,28,0,1,14.0,60.51,1012.0,22.0,SW,6.0,0.0,0.0,126.66666666666667
46633,46634,2015,4,28,1,1,14.0,64.32,1011.0,21.0,SW,8.0,0.0,0.0,132.0
46634,46635,2015,4,28,2,1,15.0,72.96,1011.0,20.0,cv,0.0,0.0,0.0,135.66666666666666
46635,46636,2015,4,28,3,1,14.0,68.4,1011.0,20.0,cv,1.0,0.0,0.0,136.33333333333334
46636,46637,2015,4,28,4,1,14.0,77.48,1010.0,18.0,cv,1.0,0.0,0.0,137.0
46637,46638,2015,4,28,5,1,15.0,82.65,1010.0,18.0,cv,1.0,0.0,0.0,136.33333333333334
46638,46639,2015,4,28,6,1,15.0,88.02,1011.0,17.0,cv,1.0,0.0,0.0,144.0
46639,46640,2015,4,28,7,1,15.0,88.02,1012.0,17.0,cv,1.0,0.0,0.0,155.0
46640,46641,2015,4,28,8,1,16.0,77.79,1012.0,20.0,SW,1.0,0.0,0.0,164.0
46641,46642,2015,4,28,9,1,16.0,68.81,1013.0,22.0,SW,3.0,0.0,0.0,179.66666666666666
46642,46643,2015,4,28,10,1,15.0,57.2,1013.0,24.0,cv,1.0,0.0,0.0,148.0
46643,46644,2015,4,28,11,1,15.0,47.88,1013.0,27.0,cv,2.0,0.0,0.0,111.66666666666667
46644,46645,2015,4,28,12,1,13.0,35.35,1013.0,30.0,cv,3.0,0.0,0.0,86.33333333333333
46645,46646,2015,4,28,13,1,13.0,33.39,1012.0,31.0,cv,4.0,0.0,0.0,79.0
46646,46647,2015,4,28,14,1,10.0,27.38,1011.0,31.0,cv,5.0,0.0,0.0,67.33333333333333
46647,46648,2015,4,28,15,1,10.0,24.46,1010.0,33.0,cv,7.0,0.0,0.0,64.66666666666667
46648,46649,2015,4,28,16,1,9.0,24.19,1009.0,32.0,NE,2.0,0.0,0.0,62.0
46649,46650,2015,4,28,17,1,11.0,29.27,1009.0,31.0,cv,0.0,0.0,0.0,59.333333333333336
46650,46651,2015,4,28,18,1,10.0,25.87,1009.0,32.0,cv,0.0,0.0,0.0,61.666666666666664
46651,46652,2015,4,28,19,1,10.0,28.99,1009.0,30.0,cv,1.0,0.0,0.0,68.33333333333333
46652,46653,2015,4,28,20,1,12.0,41.78,1010.0,26.0,cv,1.0,0.0,0.0,79.0
46653,46654,2015,4,28,21,1,14.0,53.62,1010.0,24.0,SW,1.0,0.0,0.0,88.0
46654,46655,2015,4,28,22,1,15.0,64.54,1011.0,22.0,cv,0.0,0.0,0.0,94.33333333333333
46655,46656,2015,4,28,23,1,15.0,68.61,1011.0,21.0,cv,0.0,0.0,0.0,99.33333333333333
46656,46657,2015,4,29,0,1,15.0,68.61,1011.0,21.0,cv,1.0,0.0,0.0,104.33333333333333
46657,46658,2015,4,29,1,1,15.0,68.61,1011.0,21.0,cv,2.0,0.0,0.0,108.0
46658,46659,2015,4,29,2,1,15.0,77.64,1011.0,19.0,cv,2.0,0.0,0.0,118.66666666666667
46659,46660,2015,4,29,3,1,16.0,82.77,1010.0,19.0,cv,2.0,0.0,0.0,126.0
46660,46661,2015,4,29,4,1,15.0,82.65,1010.0,18.0,cv,3.0,0.0,0.0,128.66666666666666
46661,46662,2015,4,29,5,1,15.0,82.65,1010.0,18.0,SW,1.0,0.0,0.0,135.33333333333334
46662,46663,2015,4,29,6,1,15.0,88.02,1011.0,17.0,SW,3.0,0.0,0.0,127.33333333333333
46663,46664,2015,4,29,7,1,14.0,72.78,1012.0,19.0,SW,4.0,0.0,0.0,127.66666666666667
46664,46665,2015,4,29,8,1,14.0,60.51,1012.0,22.0,cv,1.0,0.0,0.0,185.33333333333334
46665,46666,2015,4,29,9,1,14.0,53.62,1013.0,24.0,cv,2.0,0.0,0.0,192.33333333333334
46666,46667,2015,4,29,10,1,14.0,44.89,1013.0,27.0,NE,2.0,0.0,0.0,179.33333333333334
46667,46668,2015,4,29,11,1,12.0,33.11,1013.0,30.0,cv,0.0,0.0,0.0,124.66666666666667
46668,46669,2015,4,29,12,1,12.0,31.27,1012.0,31.0,cv,1.0,0.0,0.0,58.333333333333336
46669,46670,2015,4,29,13,1,9.0,22.87,1011.0,33.0,cv,3.0,0.0,0.0,51.666666666666664
46670,46671,2015,4,29,14,1,9.0,22.87,1010.0,33.0,cv,5.0,0.0,0.0,49.0
46671,46672,2015,4,29,15,1,9.0,22.87,1009.0,33.0,SW,3.0,0.0,0.0,43.666666666666664
46672,46673,2015,4,29,16,1,7.0,18.88,1008.0,34.0,cv,1.0,0.0,0.0,40.666666666666664
46673,46674,2015,4,29,17,1,8.0,20.21,1007.0,34.0,cv,4.0,0.0,0.0,41.666666666666664
46674,46675,2015,4,29,18,1,8.0,22.61,1006.0,32.0,cv,6.0,0.0,0.0,46.333333333333336
46675,46676,2015,4,29,19,1,7.0,22.35,1006.0,31.0,SE,2.0,0.0,0.0,57.0
46676,46677,2015,4,29,20,1,11.0,34.78,1007.0,28.0,SW,2.0,0.0,0.0,74.0
46677,46678,2015,4,29,21,1,10.0,34.49,1007.0,27.0,cv,1.0,0.0,0.0,76.33333333333333
46678,46679,2015,4,29,22,1,11.0,39.1,1008.0,26.0,cv,1.0,0.0,0.0,84.33333333333333
46679,46680,2015,4,29,23,1,11.0,36.87,1008.0,27.0,cv,2.0,0.0,0.0,87.33333333333333
46680,46681,2015,4,30,0,1,14.0,50.51,1008.0,25.0,cv,2.0,0.0,0.0,88.33333333333333
46681,46682,2015,4,30,1,1,15.0,57.2,1008.0,24.0,cv,2.0,0.0,0.0,96.33333333333333
46682,46683,2015,4,30,2,1,15.0,60.74,1007.0,23.0,cv,2.0,0.0,0.0,100.66666666666667
46683,46684,2015,4,30,3,1,15.0,57.2,1006.0,24.0,SW,1.0,0.0,0.0,101.0
46684,46685,2015,4,30,4,1,16.0,64.76,1006.0,23.0,cv,0.0,0.0,0.0,103.66666666666667
46685,46686,2015,4,30,5,1,16.0,68.81,1006.0,22.0,cv,0.0,0.0,0.0,108.66666666666667
46686,46687,2015,4,30,6,1,16.0,68.81,1006.0,22.0,cv,0.0,0.0,0.0,143.33333333333334
46687,46688,2015,4,30,7,1,14.0,56.95,1006.0,23.0,cv,0.0,0.0,0.0,175.0
46688,46689,2015,4,30,8,1,16.0,60.98,1006.0,24.0,cv,1.0,0.0,0.0,177.0
46689,46690,2015,4,30,9,1,13.0,39.67,1007.0,28.0,cv,2.0,0.0,0.0,153.66666666666666
46690,46691,2015,4,30,10,1,14.0,39.96,1007.0,29.0,cv,2.0,0.0,0.0,130.0
46691,46692,2015,4,30,11,1,14.0,37.73,1007.0,30.0,cv,3.0,0.0,0.0,113.0
46692,46693,2015,4,30,12,1,15.0,40.24,1006.0,30.0,SW,3.0,0.0,0.0,92.66666666666667
46693,46694,2015,4,30,13,1,15.0,40.24,1005.0,30.0,cv,1.0,0.0,0.0,58.333333333333336
46694,46695,2015,4,30,14,1,14.0,35.63,1004.0,31.0,NW,2.0,0.0,0.0,52.0
46695,46696,2015,4,30,15,1,13.0,33.39,1003.0,31.0,NE,3.0,0.0,0.0,53.0
46696,46697,2015,4,30,16,1,14.0,42.34,1002.0,28.0,NE,7.0,0.0,0.0,55.0
46697,46698,2015,4,30,17,1,16.0,48.15,1002.0,28.0,NW,3.0,0.0,0.0,53.666666666666664
46698,46699,2015,4,30,18,1,18.0,61.44,1001.0,26.0,NE,3.0,0.1,0.1,68.33333333333333
46699,46700,2015,4,30,19,1,18.0,69.2,1003.0,24.0,NW,2.0,26.3,26.4,59.333333333333336
46700,46701,2015,4,30,20,1,19.0,83.13,1004.0,22.0,NW,5.0,9.5,35.9,64.33333333333333
46701,46702,2015,4,30,21,1,19.0,83.13,1005.0,22.0,cv,1.0,0.0,0.0,58.333333333333336
46702,46703,2015,4,30,22,1,19.0,88.37,1005.0,21.0,NW,2.0,0.0,0.0,55.0
46703,46704,2015,4,30,23,1,19.0,88.37,1005.0,21.0,NW,4.0,0.0,0.0,60.333333333333336
46704,46705,2015,5,1,0,1,19.0,88.37,1006.0,21.0,SW,3.0,0.0,0.0,64.0
46705,46706,2015,5,1,1,1,19.0,88.37,1005.0,21.0,cv,1.0,0.0,0.0,68.66666666666667
46706,46707,2015,5,1,2,1,19.0,88.37,1005.0,21.0,cv,2.0,0.0,0.0,64.0
46707,46708,2015,5,1,3,1,19.0,88.37,1005.0,21.0,cv,2.0,0.5,0.5,39.333333333333336
46708,46709,2015,5,1,4,1,16.0,82.77,1005.0,19.0,NW,8.0,0.3,0.8,5.0
46709,46710,2015,5,1,5,1,16.0,88.11,1006.0,18.0,NE,4.0,0.0,0.0,3.5
46710,46711,2015,5,1,6,1,15.0,88.02,1007.0,17.0,NE,9.0,0.0,0.0,4.0
46711,46712,2015,5,1,7,1,14.0,82.52,1008.0,17.0,NE,13.0,0.0,0.0,7.0
46712,46713,2015,5,1,8,1,13.0,72.6,1009.0,18.0,cv,1.0,0.0,0.0,8.666666666666666
46713,46714,2015,5,1,9,1,14.0,72.78,1010.0,19.0,cv,2.0,0.0,0.0,10.333333333333334
46714,46715,2015,5,1,10,1,14.0,64.32,1011.0,21.0,SW,3.0,0.0,0.0,16.0
46715,46716,2015,5,1,11,1,15.0,60.74,1011.0,23.0,SW,6.0,0.0,0.0,15.666666666666666
46716,46717,2015,5,1,12,1,14.0,53.62,1011.0,24.0,SW,10.0,0.0,0.0,18.333333333333332
46717,46718,2015,5,1,13,1,14.0,56.95,1010.0,23.0,SW,14.0,0.0,0.0,22.333333333333332
46718,46719,2015,5,1,14,1,12.0,44.33,1009.0,25.0,SW,17.0,0.0,0.0,23.333333333333332
46719,46720,2015,5,1,15,1,12.0,41.78,1008.0,26.0,SW,20.0,0.0,0.0,24.333333333333332
46720,46721,2015,5,1,16,1,12.0,41.78,1008.0,26.0,SW,23.0,0.0,0.0,24.0
46721,46722,2015,5,1,17,1,10.0,34.49,1008.0,27.0,SW,25.0,0.0,0.0,25.0
46722,46723,2015,5,1,18,1,11.0,39.1,1008.0,26.0,SW,28.0,0.0,0.0,26.666666666666668
46723,46724,2015,5,1,19,1,11.0,44.04,1008.0,24.0,SW,31.0,0.0,0.0,25.666666666666668
46724,46725,2015,5,1,20,1,12.0,53.1,1009.0,22.0,SW,33.0,0.0,0.0,27.333333333333332
46725,46726,2015,5,1,21,1,11.0,49.7,1010.0,22.0,SW,35.0,0.0,0.0,28.333333333333332
46726,46727,2015,5,1,22,1,13.0,64.09,1011.0,20.0,NW,1.0,0.0,0.0,31.666666666666668
46727,46728,2015,5,1,23,1,13.0,68.2,1011.0,19.0,NW,2.0,0.0,0.0,35.0
46728,46729,2015,5,2,0,1,14.0,77.48,1011.0,18.0,SW,1.0,0.0,0.0,43.0
46729,46730,2015,5,2,1,1,14.0,72.78,1011.0,19.0,SW,3.0,0.0,0.0,49.0
46730,46731,2015,5,2,2,1,13.0,72.6,1011.0,18.0,cv,0.0,0.0,0.0,46.333333333333336
46731,46732,2015,5,2,3,1,14.0,82.52,1010.0,17.0,cv,1.0,0.0,0.0,45.333333333333336
46732,46733,2015,5,2,4,1,14.0,82.52,1010.0,17.0,cv,1.0,0.0,0.0,48.333333333333336
46733,46734,2015,5,2,5,1,14.0,87.93,1010.0,16.0,cv,1.0,0.0,0.0,51.0
46734,46735,2015,5,2,6,1,14.0,87.93,1010.0,16.0,cv,2.0,0.0,0.0,63.0
46735,46736,2015,5,2,7,1,14.0,87.93,1011.0,16.0,cv,2.0,0.0,0.0,68.0
46736,46737,2015,5,2,8,1,15.0,72.96,1011.0,20.0,cv,2.0,0.0,0.0,73.66666666666667
46737,46738,2015,5,2,9,1,13.0,53.36,1012.0,23.0,cv,2.0,0.0,0.0,65.0
46738,46739,2015,5,2,10,1,11.0,39.1,1012.0,26.0,cv,3.0,0.0,0.0,58.666666666666664
46739,46740,2015,5,2,11,1,9.0,32.25,1012.0,27.0,cv,5.0,0.0,0.0,44.666666666666664
46740,46741,2015,5,2,12,1,9.0,32.25,1012.0,27.0,SW,3.0,0.0,0.0,34.333333333333336
46741,46742,2015,5,2,13,1,9.0,28.71,1011.0,29.0,SE,3.0,0.0,0.0,31.333333333333332
46742,46743,2015,5,2,14,1,8.0,25.33,1010.0,30.0,cv,3.0,0.0,0.0,31.666666666666668
46743,46744,2015,5,2,15,1,8.0,25.33,1008.0,30.0,cv,6.0,0.0,0.0,29.0
46744,46745,2015,5,2,16,1,7.0,22.35,1007.0,31.0,SE,5.0,0.0,0.0,29.0
46745,46746,2015,5,2,17,1,7.0,25.06,1007.0,29.0,cv,4.0,0.0,0.0,30.333333333333332
46746,46747,2015,5,2,18,1,7.0,26.55,1006.0,28.0,SW,4.0,0.0,0.0,30.333333333333332
46747,46748,2015,5,2,19,1,9.0,32.25,1007.0,27.0,SE,4.0,0.0,0.0,37.333333333333336
46748,46749,2015,5,2,20,1,10.0,38.82,1007.0,25.0,SW,2.0,0.0,0.0,37.333333333333336
46749,46750,2015,5,2,21,1,11.0,44.04,1008.0,24.0,SW,4.0,0.0,0.0,39.0
46750,46751,2015,5,2,22,1,9.0,36.29,1008.0,25.0,SE,2.0,0.0,0.0,52.666666666666664
46751,46752,2015,5,2,23,1,10.0,41.2,1009.0,24.0,cv,1.0,0.0,0.0,63.0
46752,46753,2015,5,3,0,1,11.0,46.78,1009.0,23.0,SW,1.0,0.0,0.0,72.33333333333333
46753,46754,2015,5,3,1,1,14.0,60.51,1009.0,22.0,cv,0.0,0.0,0.0,91.66666666666667
46754,46755,2015,5,3,2,1,13.0,56.69,1008.0,22.0,cv,0.0,0.0,0.0,96.0
46755,46756,2015,5,3,3,1,14.0,60.51,1008.0,22.0,cv,0.0,0.0,0.0,79.0
46756,46757,2015,5,3,4,1,14.0,60.51,1008.0,22.0,cv,0.0,0.0,0.0,85.33333333333333
46757,46758,2015,5,3,5,1,15.0,68.61,1009.0,21.0,cv,0.0,0.0,0.0,86.0
46758,46759,2015,5,3,6,1,15.0,72.96,1009.0,20.0,cv,0.0,0.0,0.0,86.66666666666667
46759,46760,2015,5,3,7,1,12.0,49.97,1011.0,23.0,NE,2.0,0.0,0.0,91.33333333333333
46760,46761,2015,5,3,8,1,14.0,60.51,1012.0,22.0,cv,1.0,0.0,0.0,91.33333333333333
46761,46762,2015,5,3,9,1,15.0,60.74,1013.0,23.0,cv,2.0,0.0,0.0,72.33333333333333
46762,46763,2015,5,3,10,1,14.0,53.62,1014.0,24.0,NE,5.0,0.0,0.0,36.666666666666664
46763,46764,2015,5,3,11,1,11.0,44.04,1014.0,24.0,NE,12.0,0.0,0.0,23.0
46764,46765,2015,5,3,12,1,9.0,40.92,1015.0,23.0,NE,20.0,0.0,0.0,18.666666666666668
46765,46766,2015,5,3,13,1,8.0,38.24,1015.0,23.0,NE,26.0,0.0,0.0,19.333333333333332
46766,46767,2015,5,3,14,1,8.0,38.24,1015.0,23.0,NE,31.0,0.0,0.0,16.666666666666668
46767,46768,2015,5,3,15,1,7.0,35.71,1014.0,23.0,NE,35.0,0.0,0.0,18.0
46768,46769,2015,5,3,16,1,9.0,40.92,1014.0,23.0,NW,3.0,0.0,0.0,18.333333333333332
46769,46770,2015,5,3,17,1,9.0,43.47,1013.0,22.0,NW,5.0,0.0,0.0,19.333333333333332
46770,46771,2015,5,3,18,1,9.0,43.47,1014.0,22.0,cv,1.0,0.0,0.0,24.666666666666668
46771,46772,2015,5,3,19,1,10.0,46.49,1014.0,22.0,cv,1.0,0.0,0.0,33.333333333333336
46772,46773,2015,5,3,20,1,11.0,52.83,1014.0,21.0,cv,1.0,0.0,0.0,37.0
46773,46774,2015,5,3,21,1,11.0,52.83,1015.0,21.0,SW,2.0,0.0,0.0,42.666666666666664
46774,46775,2015,5,3,22,1,12.0,60.03,1016.0,20.0,SW,4.0,0.0,0.0,53.666666666666664
46775,46776,2015,5,3,23,1,13.0,64.09,1017.0,20.0,SW,6.0,0.0,0.0,55.666666666666664
46776,46777,2015,5,4,0,1,13.0,68.2,1017.0,19.0,cv,1.0,0.0,0.0,45.333333333333336
46777,46778,2015,5,4,1,1,12.0,63.87,1018.0,19.0,NW,2.0,0.0,0.0,23.666666666666668
46778,46779,2015,5,4,2,1,10.0,55.93,1017.0,19.0,NE,5.0,0.0,0.0,8.666666666666666
46779,46780,2015,5,4,3,1,10.0,59.54,1017.0,18.0,NE,8.0,0.0,0.0,11.333333333333334
