,No,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM2.5
46723,46724,2015,5,1,19,1,10.0,41.2,1008.0,24.0,SW,85.0,0.0,0.0,31.5
46724,46725,2015,5,1,20,1,10.0,46.49,1009.0,22.0,SW,87.0,0.0,0.0,40.0
46725,46726,2015,5,1,21,1,10.0,52.56,1009.0,20.0,SW,90.0,0.0,0.0,46.666666666666664
46726,46727,2015,5,1,22,1,11.0,56.19,1010.0,20.0,SW,93.0,0.0,0.0,49.0
46727,46728,2015,5,1,23,1,11.0,56.19,1010.0,20.0,SW,96.0,0.0,0.0,52.666666666666664
46728,46729,2015,5,2,0,1,11.0,67.78,1010.0,17.0,SW,98.0,0.0,0.0,70.66666666666667
46729,46730,2015,5,2,1,1,11.0,67.78,1010.0,17.0,SW,100.0,0.0,0.0,75.66666666666667
46730,46731,2015,5,2,2,1,11.0,67.78,1010.0,17.0,SW,101.0,0.0,0.0,73.0
46731,46732,2015,5,2,3,1,11.0,67.78,1010.0,17.0,cv,1.0,0.0,0.0,48.666666666666664
46732,46733,2015,5,2,4,1,11.0,67.78,1010.0,17.0,cv,2.0,0.0,0.0,41.666666666666664
46733,46734,2015,5,2,5,1,11.0,67.78,1010.0,17.0,SW,2.0,0.0,0.0,38.0
46734,46735,2015,5,2,6,1,12.0,72.42,1011.0,17.0,cv,1.0,0.0,0.0,45.0
46735,46736,2015,5,2,7,1,12.0,67.99,1011.0,18.0,SW,1.0,0.0,0.0,71.66666666666667
46736,46737,2015,5,2,8,1,12.0,67.99,1011.0,18.0,SW,3.0,0.0,0.0,82.66666666666667
46737,46738,2015,5,2,9,1,12.0,60.03,1011.0,20.0,SW,5.0,0.0,0.0,90.0
46738,46739,2015,5,2,10,1,12.0,56.44,1011.0,21.0,SW,7.0,0.0,0.0,76.5
46739,46740,2015,5,2,11,1,12.0,56.44,1011.0,21.0,SW,10.0,0.0,0.0,75.5
46740,46741,2015,5,2,12,1,12.0,56.44,1010.0,21.0,SW,13.0,0.0,0.0,77.0
46741,46742,2015,5,2,13,1,13.0,60.27,1010.0,21.0,SW,17.0,0.0,0.0,87.5
46742,46743,2015,5,2,14,1,14.0,82.52,1010.0,17.0,SW,21.0,16.3,16.3,67.5
46743,46744,2015,5,2,15,1,15.0,93.8,1010.0,16.0,SW,22.0,2.2,18.5,61.0
46744,46745,2015,5,2,16,1,15.0,93.8,1010.0,16.0,cv,1.0,0.0,0.0,63.0
46745,46746,2015,5,2,17,1,15.0,88.02,1009.0,17.0,cv,2.0,0.1,0.1,77.33333333333333
46746,46747,2015,5,2,18,1,15.0,88.02,1009.0,17.0,SE,2.0,0.0,0.0,68.33333333333333
46747,46748,2015,5,2,19,1,15.0,93.8,1009.0,16.0,SE,3.0,0.0,0.0,54.0
46748,46749,2015,5,2,20,1,15.0,93.8,1009.0,16.0,cv,1.0,0.0,0.0,51.0
46749,46750,2015,5,2,21,1,14.0,93.75,1009.0,15.0,SW,1.0,0.0,0.0,75.0
46750,46751,2015,5,2,22,1,14.0,93.75,1009.0,15.0,SW,2.0,0.0,0.0,69.0
46751,46752,2015,5,2,23,1,14.0,93.75,1009.0,15.0,SW,4.0,0.0,0.0,61.333333333333336
46752,46753,2015,5,3,0,1,14.0,100.0,1009.0,14.0,SW,6.0,0.0,0.0,52.666666666666664
46753,46754,2015,5,3,1,1,13.0,93.7,1008.0,14.0,SW,8.0,0.0,0.0,49.666666666666664
46754,46755,2015,5,3,2,1,13.0,93.7,1008.0,14.0,SW,12.0,0.0,0.0,51.666666666666664
46755,46756,2015,5,3,3,1,13.0,93.7,1008.0,14.0,SW,15.0,0.0,0.0,60.666666666666664
46756,46757,2015,5,3,4,1,12.0,93.65,1008.0,13.0,SW,17.0,0.0,0.0,69.33333333333333
46757,46758,2015,5,3,5,1,13.0,100.0,1009.0,13.0,SW,22.0,0.0,0.0,63.333333333333336
46758,46759,2015,5,3,6,1,13.0,93.7,1010.0,14.0,SW,26.0,0.0,0.0,59.333333333333336
46759,46760,2015,5,3,7,1,13.0,93.7,1010.0,14.0,SW,30.0,0.0,0.0,57.333333333333336
46760,46761,2015,5,3,8,1,12.0,82.27,1011.0,15.0,SW,34.0,0.0,0.0,65.33333333333333
46761,46762,2015,5,3,9,1,12.0,72.42,1011.0,17.0,SW,39.0,0.0,0.0,48.333333333333336
46762,46763,2015,5,3,10,1,9.0,55.67,1011.0,18.0,SW,43.0,0.0,0.0,35.333333333333336
46763,46764,2015,5,3,11,1,4.0,34.83,1010.0,20.0,NW,7.0,0.0,0.0,38.333333333333336
46764,46765,2015,5,3,12,1,-2.0,21.26,1010.0,21.0,NW,14.0,0.0,0.0,40.0
46765,46766,2015,5,3,13,1,-1.0,22.88,1010.0,21.0,NW,20.0,0.0,0.0,30.333333333333332
46766,46767,2015,5,3,14,1,-3.0,19.74,1010.0,21.0,NW,27.0,0.0,0.0,24.666666666666668
46767,46768,2015,5,3,15,1,-3.0,20.99,1009.0,20.0,NW,33.0,0.0,0.0,32.333333333333336
46768,46769,2015,5,3,16,1,-5.0,18.06,1009.0,20.0,NW,40.0,0.0,0.0,14.0
46769,46770,2015,5,3,17,1,-6.0,17.81,1009.0,19.0,NW,44.0,0.0,0.0,10.0
46770,46771,2015,5,3,18,1,-6.0,17.81,1009.0,19.0,NW,49.0,0.0,0.0,14.666666666666666
46771,46772,2015,5,3,19,1,-6.0,20.19,1009.0,17.0,NW,52.0,0.0,0.0,20.333333333333332
46772,46773,2015,5,3,20,1,-5.0,26.4,1010.0,14.0,NW,53.0,0.0,0.0,24.0
46773,46774,2015,5,3,21,1,-4.0,32.45,1010.0,12.0,SW,1.0,0.0,0.0,43.666666666666664
46774,46775,2015,5,3,22,1,-1.0,46.29,1010.0,10.0,SW,3.0,0.0,0.0,37.666666666666664
46775,46776,2015,5,3,23,1,-4.0,30.39,1010.0,13.0,NW,4.0,0.0,0.0,29.333333333333332
46776,46777,2015,5,4,0,1,-7.0,22.66,1010.0,14.0,NW,8.0,0.0,0.0,15.333333333333334
46777,46778,2015,5,4,1,1,-8.0,20.97,1009.0,14.0,NW,13.0,0.0,0.0,16.0
46778,46779,2015,5,4,2,1,-7.0,24.18,1010.0,13.0,NW,20.0,0.0,0.0,14.0
46779,46780,2015,5,4,3,1,-6.0,27.88,1011.0,12.0,NW,25.0,0.0,0.0,9.0
46780,46781,2015,5,4,4,1,-5.0,32.14,1011.0,11.0,NW,30.0,0.0,0.0,9.666666666666666
46781,46782,2015,5,4,5,1,-5.0,34.36,1011.0,10.0,NW,34.0,0.0,0.0,9.666666666666666
46782,46783,2015,5,4,6,1,-4.0,37.05,1012.0,10.0,SW,3.0,0.0,0.0,14.0
46783,46784,2015,5,4,7,1,-4.0,34.66,1012.0,11.0,SW,7.0,0.0,0.0,12.0
46784,46785,2015,5,4,8,1,-4.0,30.39,1012.0,13.0,SW,13.0,0.0,0.0,15.0
46785,46786,2015,5,4,9,1,-4.0,26.69,1012.0,15.0,NW,5.0,0.0,0.0,14.666666666666666
46786,46787,2015,5,4,10,1,-6.0,21.51,1011.0,16.0,SW,5.0,0.0,0.0,18.666666666666668
46787,46788,2015,5,4,11,1,-9.0,15.02,1010.0,18.0,SW,12.0,0.0,0.0,33.333333333333336
46788,46789,2015,5,4,12,1,-11.0,12.05,1010.0,19.0,NW,9.0,0.0,0.0,31.0
46789,46790,2015,5,4,13,1,-11.0,12.05,1009.0,19.0,SW,8.0,0.0,0.0,18.0
46790,46791,2015,5,4,14,1,-11.0,11.32,1008.0,20.0,SW,14.0,0.0,0.0,12.0
46791,46792,2015,5,4,15,1,-11.0,10.65,1007.0,21.0,NW,7.0,0.0,0.0,8.0
46792,46793,2015,5,4,16,1,-12.0,10.45,1007.0,20.0,SW,7.0,0.0,0.0,9.333333333333334
46793,46794,2015,5,4,17,1,-12.0,10.45,1007.0,20.0,SW,14.0,0.0,0.0,11.666666666666666
46794,46795,2015,5,4,18,1,-12.0,11.12,1006.0,19.0,SW,20.0,0.0,0.0,20.666666666666668
46795,46796,2015,5,4,19,1,-7.0,21.24,1006.0,15.0,SW,27.0,0.0,0.0,23.0
46796,46797,2015,5,4,20,1,-8.0,20.97,1007.0,14.0,SW,35.0,0.0,0.0,17.0
46797,46798,2015,5,4,21,1,-7.0,24.18,1007.0,13.0,SW,39.0,0.0,0.0,20.666666666666668
46798,46799,2015,5,4,22,1,-9.0,22.1,1007.0,12.0,SW,43.0,0.0,0.0,24.666666666666668
46799,46800,2015,5,4,23,1,-9.0,22.1,1006.0,12.0,SW,46.0,0.0,0.0,30.0
46800,46801,2015,5,5,0,1,-8.0,23.89,1005.0,12.0,SW,50.0,0.0,0.0,31.0
46801,46802,2015,5,5,1,1,-7.0,22.66,1004.0,14.0,SW,55.0,0.0,0.0,27.666666666666668
46802,46803,2015,5,5,2,1,-6.0,24.47,1003.0,14.0,SW,62.0,0.0,0.0,26.333333333333332
46803,46804,2015,5,5,3,1,-6.0,22.94,1002.0,15.0,SW,69.0,0.0,0.0,27.666666666666668
46804,46805,2015,5,5,4,1,-4.0,26.69,1002.0,15.0,SW,76.0,0.0,0.0,35.333333333333336
46805,46806,2015,5,5,5,1,-2.0,29.06,1002.0,16.0,SW,83.0,0.0,0.0,41.666666666666664
46806,46807,2015,5,5,6,1,1.0,36.17,1003.0,16.0,SW,94.0,0.0,0.0,41.333333333333336
46807,46808,2015,5,5,7,1,1.0,33.95,1002.0,17.0,SW,105.0,0.0,0.0,43.0
46808,46809,2015,5,5,8,1,2.0,36.47,1002.0,17.0,SW,115.0,0.0,0.0,44.666666666666664
46809,46810,2015,5,5,9,1,3.0,36.77,1003.0,18.0,SW,124.0,0.0,0.0,49.333333333333336
46810,46811,2015,5,5,10,1,3.0,36.77,1003.0,18.0,SW,134.0,0.0,0.0,52.0
46811,46812,2015,5,5,11,1,4.0,37.06,1003.0,19.0,SW,141.0,0.0,0.0,56.333333333333336
46812,46813,2015,5,5,12,1,5.0,42.32,1004.0,18.0,SW,147.0,0.0,0.0,65.33333333333333
46813,46814,2015,5,5,13,1,3.0,34.54,1003.0,19.0,SW,151.0,0.0,0.0,75.66666666666667
46814,46815,2015,5,5,14,1,2.0,30.23,1004.0,20.0,SW,156.0,0.0,0.0,69.66666666666667
46815,46816,2015,5,5,15,1,-8.0,13.49,1004.0,21.0,NW,8.0,0.0,0.0,69.33333333333333
46816,46817,2015,5,5,16,1,-11.0,11.32,1004.0,20.0,NW,15.0,0.0,0.0,68.0
46817,46818,2015,5,5,17,1,-12.0,11.12,1005.0,19.0,NW,21.0,0.0,0.0,60.333333333333336
46818,46819,2015,5,5,18,1,-15.0,9.26,1005.0,18.0,NW,27.0,0.0,0.0,64.0
46819,46820,2015,5,5,19,1,-15.0,9.87,1006.0,17.0,NW,30.0,0.0,0.0,65.0
46820,46821,2015,5,5,20,1,-15.0,10.51,1007.0,16.0,NW,32.0,0.0,0.0,90.33333333333333
46821,46822,2015,5,5,21,1,-12.0,14.32,1008.0,15.0,NE,4.0,0.0,0.0,98.0
46822,46823,2015,5,5,22,1,-13.0,13.21,1008.0,15.0,SE,3.0,0.0,0.0,106.33333333333333
46823,46824,2015,5,5,23,1,-11.0,18.86,1008.0,12.0,SE,4.0,0.0,0.0,106.66666666666667
46824,46825,2015,5,6,0,1,-8.0,27.29,1008.0,10.0,SE,5.0,0.0,0.0,108.33333333333333
46825,46826,2015,5,6,1,1,-9.0,28.88,1008.0,8.0,cv,0.0,0.0,0.0,105.66666666666667
46826,46827,2015,5,6,2,1,-7.0,36.13,1009.0,7.0,NW,1.0,0.0,0.0,102.33333333333333
46827,46828,2015,5,6,3,1,-7.0,31.53,1010.0,9.0,NE,2.0,0.0,0.0,75.66666666666667
46828,46829,2015,5,6,4,1,-9.0,30.92,1010.0,7.0,cv,1.0,0.0,0.0,45.333333333333336
46829,46830,2015,5,6,5,1,-5.0,45.1,1011.0,6.0,SE,2.0,0.0,0.0,36.666666666666664
46830,46831,2015,5,6,6,1,-6.0,36.44,1011.0,8.0,SE,5.0,0.0,0.0,38.333333333333336
46831,46832,2015,5,6,7,1,-5.0,32.14,1012.0,11.0,SE,7.0,0.0,0.0,31.0
46832,46833,2015,5,6,8,1,-11.0,16.55,1012.0,14.0,cv,1.0,0.0,0.0,20.333333333333332
46833,46834,2015,5,6,9,1,-12.0,13.43,1013.0,16.0,cv,3.0,0.0,0.0,16.666666666666668
46834,46835,2015,5,6,10,1,-14.0,10.71,1013.0,17.0,NW,5.0,0.0,0.0,11.333333333333334
46835,46836,2015,5,6,11,1,-14.0,10.06,1013.0,18.0,NW,10.0,0.0,0.0,10.333333333333334
46836,46837,2015,5,6,12,1,-14.0,10.06,1013.0,18.0,NW,14.0,0.0,0.0,10.0
46837,46838,2015,5,6,13,1,-12.0,11.12,1012.0,19.0,NW,18.0,0.0,0.0,7.666666666666667
46838,46839,2015,5,6,14,1,-11.0,11.32,1012.0,20.0,SW,4.0,0.0,0.0,12.666666666666666
46839,46840,2015,5,6,15,1,-14.0,9.45,1011.0,19.0,NW,2.0,0.0,0.0,11.333333333333334
46840,46841,2015,5,6,16,1,-13.0,10.25,1011.0,19.0,SW,4.0,0.0,0.0,13.0
46841,46842,2015,5,6,17,1,-14.0,9.45,1011.0,19.0,NW,2.0,0.0,0.0,13.0
46842,46843,2015,5,6,18,1,-13.0,11.63,1011.0,17.0,cv,1.0,0.0,0.0,26.333333333333332
46843,46844,2015,5,6,19,1,-10.0,17.92,1011.0,14.0,SW,1.0,0.0,0.0,28.333333333333332
46844,46845,2015,5,6,20,1,-12.0,15.28,1012.0,14.0,SE,2.0,0.0,0.0,41.666666666666664
46845,46846,2015,5,6,21,1,-9.0,22.1,1012.0,12.0,SE,4.0,0.0,0.0,39.333333333333336
46846,46847,2015,5,6,22,1,-8.0,23.89,1012.0,12.0,SE,7.0,0.0,0.0,41.666666666666664
46847,46848,2015,5,6,23,1,-8.0,25.53,1012.0,11.0,SE,10.0,0.0,0.0,38.666666666666664
46848,46849,2015,5,7,0,1,-8.0,25.53,1011.0,11.0,SE,13.0,0.0,0.0,43.0
46849,46850,2015,5,7,1,1,-8.0,25.53,1010.0,11.0,SE,17.0,0.0,0.0,30.0
46850,46851,2015,5,7,2,1,-8.0,29.18,1010.0,9.0,SE,19.0,0.0,0.0,27.333333333333332
46851,46852,2015,5,7,3,1,-8.0,27.29,1009.0,10.0,SE,22.0,0.0,0.0,28.666666666666668
46852,46853,2015,5,7,4,1,-9.0,26.99,1009.0,9.0,SE,24.0,0.0,0.0,46.0
46853,46854,2015,5,7,5,1,-7.0,33.74,1009.0,8.0,SE,25.0,0.0,0.0,49.0
46854,46855,2015,5,7,6,1,-5.0,39.32,1009.0,8.0,cv,1.0,0.0,0.0,45.333333333333336
46855,46856,2015,5,7,7,1,-3.0,37.36,1009.0,11.0,SW,2.0,0.0,0.0,74.66666666666667
46856,46857,2015,5,7,8,1,-5.0,28.18,1009.0,13.0,SW,6.0,0.0,0.0,63.0
46857,46858,2015,5,7,9,1,-5.0,26.4,1010.0,14.0,SW,11.0,1.0,1.0,49.333333333333336
46858,46859,2015,5,7,10,1,0.0,33.65,1009.0,16.0,SW,16.0,0.0,0.0,51.666666666666664
46859,46860,2015,5,7,11,1,0.0,33.65,1010.0,16.0,SW,23.0,0.0,0.0,36.666666666666664
46860,46861,2015,5,7,12,1,1.0,33.95,1009.0,17.0,SW,29.0,0.0,0.0,34.666666666666664
46861,46862,2015,5,7,13,1,1.0,31.87,1008.0,18.0,SW,36.0,0.0,0.0,31.666666666666668
46862,46863,2015,5,7,14,1,1.0,29.94,1007.0,19.0,SW,43.0,0.0,0.0,34.333333333333336
46863,46864,2015,5,7,15,1,1.0,28.14,1007.0,20.0,SW,50.0,0.0,0.0,37.0
46864,46865,2015,5,7,16,1,2.0,28.43,1007.0,21.0,SW,58.0,0.0,0.0,35.333333333333336
46865,46866,2015,5,7,17,1,1.0,28.14,1007.0,20.0,SW,66.0,0.0,0.0,46.666666666666664
46866,46867,2015,5,7,18,1,1.0,29.94,1008.0,19.0,SW,74.0,0.0,0.0,95.0
46867,46868,2015,5,7,19,1,-6.0,20.19,1011.0,17.0,NW,8.0,0.0,0.0,94.33333333333333
46868,46869,2015,5,7,20,1,-6.0,21.51,1012.0,16.0,NW,13.0,0.0,0.0,64.0
46869,46870,2015,5,7,21,1,-2.0,33.05,1013.0,14.0,NW,17.0,0.0,0.0,40.666666666666664
46870,46871,2015,5,7,22,1,-2.0,37.66,1013.0,12.0,NE,4.0,0.0,0.0,27.666666666666668
46871,46872,2015,5,7,23,1,-1.0,43.31,1014.0,11.0,NE,8.0,0.0,0.0,24.0
46872,46873,2015,5,8,0,1,-1.0,43.31,1014.0,11.0,NE,11.0,0.0,0.0,17.666666666666668
46873,46874,2015,5,8,1,1,-1.0,46.29,1014.0,10.0,NE,14.0,0.0,0.0,17.666666666666668
46874,46875,2015,5,8,2,1,0.0,53.26,1014.0,9.0,NE,18.0,0.0,0.0,22.0
46875,46876,2015,5,8,3,1,0.0,56.99,1014.0,8.0,NE,21.0,0.0,0.0,17.0
46876,46877,2015,5,8,4,1,-1.0,56.72,1013.0,7.0,SE,2.0,0.0,0.0,21.333333333333332
46877,46878,2015,5,8,5,1,0.0,53.26,1013.0,9.0,SE,5.0,0.0,0.0,31.333333333333332
46878,46879,2015,5,8,6,1,0.0,53.26,1013.0,9.0,SE,7.0,0.0,0.0,36.0
46879,46880,2015,5,8,7,1,1.0,50.08,1013.0,11.0,SE,8.0,0.0,0.0,50.333333333333336
46880,46881,2015,5,8,8,1,0.0,35.87,1013.0,15.0,SE,11.0,0.0,0.0,29.0
46881,46882,2015,5,8,9,1,-3.0,30.68,1013.0,14.0,SE,13.0,0.0,0.0,18.333333333333332
46882,46883,2015,5,8,10,1,-4.0,26.69,1012.0,15.0,SW,2.0,0.0,0.0,19.0
46883,46884,2015,5,8,11,1,-1.0,37.96,1014.0,13.0,SW,6.0,0.0,0.0,20.333333333333332
46884,46885,2015,5,8,12,1,3.0,61.76,1015.0,10.0,NE,6.0,0.2,0.2,26.666666666666668
46885,46886,2015,5,8,13,1,5.0,71.07,1014.0,10.0,NE,11.0,0.3,0.5,23.666666666666668
46886,46887,2015,5,8,14,1,5.0,71.07,1014.0,10.0,NE,16.0,0.1,0.6,22.0
46887,46888,2015,5,8,15,1,5.0,71.07,1014.0,10.0,NE,23.0,0.0,0.0,24.333333333333332
46888,46889,2015,5,8,16,1,5.0,76.01,1014.0,9.0,NE,29.0,1.1,1.1,27.333333333333332
46889,46890,2015,5,8,17,1,6.0,93.35,1015.0,7.0,NE,35.0,1.3,2.4,33.0
46890,46891,2015,5,8,18,1,6.0,93.35,1015.0,7.0,NE,40.0,0.6,3.0,35.333333333333336
46891,46892,2015,5,8,19,1,6.0,93.35,1015.0,7.0,NE,44.0,0.1,3.1,31.0
46892,46893,2015,5,8,20,1,6.0,93.35,1016.0,7.0,NE,48.0,0.1,3.2,26.333333333333332
46893,46894,2015,5,8,21,1,6.0,93.35,1016.0,7.0,NE,52.0,0.0,0.0,22.666666666666668
46894,46895,2015,5,8,22,1,5.0,87.09,1016.0,7.0,NE,55.0,0.0,0.0,30.333333333333332
46895,46896,2015,5,8,23,1,4.0,93.24,1016.0,5.0,NE,57.0,0.0,0.0,28.0
46896,46897,2015,5,9,0,1,4.0,93.24,1016.0,5.0,NE,59.0,0.0,0.0,24.333333333333332
46897,46898,2015,5,9,1,1,4.0,93.24,1016.0,5.0,NW,2.0,0.0,0.0,31.666666666666668
46898,46899,2015,5,9,2,1,3.0,93.19,1017.0,4.0,NW,3.0,0.0,0.0,33.666666666666664
46899,46900,2015,5,9,3,1,3.0,100.0,1017.0,3.0,NE,1.0,0.0,0.0,33.0
46900,46901,2015,5,9,4,1,2.0,100.0,1017.0,2.0,NE,3.0,0.0,0.0,31.666666666666668
46901,46902,2015,5,9,5,1,2.0,100.0,1017.0,2.0,NE,4.0,0.0,0.0,30.0
46902,46903,2015,5,9,6,1,4.0,100.0,1017.0,4.0,SE,1.0,0.0,0.0,29.333333333333332
46903,46904,2015,5,9,7,1,5.0,93.29,1018.0,6.0,SE,3.0,0.0,0.0,22.333333333333332
46904,46905,2015,5,9,8,1,6.0,81.48,1018.0,9.0,NE,2.0,0.0,0.0,27.666666666666668
46905,46906,2015,5,9,9,1,6.0,76.18,1018.0,10.0,NE,4.0,0.0,0.0,30.666666666666668
46906,46907,2015,5,9,10,1,6.0,66.71,1018.0,12.0,NE,7.0,0.0,0.0,27.333333333333332
46907,46908,2015,5,9,11,1,2.0,44.2,1018.0,14.0,NE,12.0,0.0,0.0,27.666666666666668
46908,46909,2015,5,9,12,1,0.0,35.87,1017.0,15.0,NW,4.0,0.0,0.0,26.0
46909,46910,2015,5,9,13,1,2.0,38.86,1017.0,16.0,NE,6.0,0.0,0.0,19.666666666666668
46910,46911,2015,5,9,14,1,1.0,36.17,1016.0,16.0,NW,5.0,0.0,0.0,20.333333333333332
46911,46912,2015,5,9,15,1,1.0,36.17,1016.0,16.0,NW,10.0,0.0,0.0,23.333333333333332
46912,46913,2015,5,9,16,1,0.0,33.65,1016.0,16.0,NE,5.0,0.0,0.0,18.0
46913,46914,2015,5,9,17,1,-2.0,29.06,1015.0,16.0,NW,5.0,0.0,0.0,13.333333333333334
46914,46915,2015,5,9,18,1,-3.0,28.77,1016.0,15.0,NW,9.0,0.0,0.0,20.666666666666668
46915,46916,2015,5,9,19,1,-2.0,35.27,1016.0,13.0,NE,3.0,0.0,0.0,24.333333333333332
46916,46917,2015,5,9,20,1,-1.0,43.31,1017.0,11.0,NE,6.0,0.0,0.0,23.666666666666668
46917,46918,2015,5,9,21,1,0.0,49.8,1018.0,10.0,NE,9.0,0.0,0.0,27.333333333333332
46918,46919,2015,5,9,22,1,0.0,46.58,1018.0,11.0,NE,13.0,0.0,0.0,43.666666666666664
46919,46920,2015,5,9,23,1,0.0,56.99,1018.0,8.0,SE,2.0,0.0,0.0,53.0
46920,46921,2015,5,10,0,1,1.0,61.26,1018.0,8.0,SE,3.0,0.0,0.0,45.333333333333336
46921,46922,2015,5,10,1,1,1.0,65.59,1018.0,7.0,cv,1.0,0.0,0.0,46.0
46922,46923,2015,5,10,2,1,1.0,75.32,1018.0,5.0,NE,2.0,0.0,0.0,66.0
46923,46924,2015,5,10,3,1,2.0,80.92,1019.0,5.0,NE,5.0,0.0,0.0,75.0
46924,46925,2015,5,10,4,1,2.0,93.13,1019.0,3.0,NE,8.0,0.0,0.0,69.0
46925,46926,2015,5,10,5,1,2.0,86.79,1018.0,4.0,NE,10.0,0.0,0.0,64.66666666666667
46926,46927,2015,5,10,6,1,3.0,81.06,1019.0,6.0,NE,13.0,0.0,0.0,77.0
46927,46928,2015,5,10,7,1,3.0,66.05,1020.0,9.0,NE,14.0,0.0,0.0,76.0
46928,46929,2015,5,10,8,1,3.0,54.08,1020.0,12.0,NE,16.0,0.0,0.0,60.0
46929,46930,2015,5,10,9,1,1.0,38.56,1020.0,15.0,NE,18.0,0.0,0.0,30.666666666666668
46930,46931,2015,5,10,10,1,-2.0,29.06,1019.0,16.0,NE,23.0,0.0,0.0,18.0
46931,46932,2015,5,10,11,1,-2.0,27.27,1019.0,17.0,NE,29.0,0.0,0.0,18.333333333333332
46932,46933,2015,5,10,12,1,-1.0,25.89,1017.0,19.0,NW,3.0,0.0,0.0,25.333333333333332
46933,46934,2015,5,10,13,1,-2.0,24.05,1016.0,19.0,NE,4.0,0.0,0.0,27.0
46934,46935,2015,5,10,14,1,-3.0,20.99,1015.0,20.0,SE,2.0,0.0,0.0,17.0
46935,46936,2015,5,10,15,1,-5.0,16.98,1015.0,21.0,SE,4.0,0.0,0.0,17.5
46936,46937,2015,5,10,16,1,-3.0,19.74,1015.0,21.0,SW,2.0,0.0,0.0,15.5
46937,46938,2015,5,10,17,1,-4.0,18.31,1015.0,21.0,cv,1.0,0.0,0.0,23.0
46938,46939,2015,5,10,18,1,-3.0,20.99,1014.0,20.0,NW,2.0,0.0,0.0,33.5
46939,46940,2015,5,10,19,1,0.0,29.65,1014.0,18.0,NE,3.0,0.0,0.0,41.5
46940,46941,2015,5,10,20,1,1.0,36.17,1014.0,16.0,NE,5.0,0.0,0.0,59.0
46941,46942,2015,5,10,21,1,2.0,41.43,1014.0,15.0,cv,1.0,0.0,0.0,52.5
46942,46943,2015,5,10,22,1,1.0,38.56,1014.0,15.0,SE,2.0,0.0,0.0,67.0
46943,46944,2015,5,10,23,1,0.0,35.87,1014.0,15.0,SE,4.0,0.0,0.0,63.0
46944,46945,2015,5,11,0,1,0.0,33.65,1014.0,16.0,SE,6.0,0.0,0.0,56.0
46945,46946,2015,5,11,1,1,3.0,47.46,1013.0,14.0,SW,1.0,0.0,0.0,55.5
46946,46947,2015,5,11,2,1,3.0,47.46,1012.0,14.0,SE,1.0,0.1,0.1,54.0
46947,46948,2015,5,11,3,1,5.0,54.62,1011.0,14.0,NE,2.0,0.0,0.0,54.5
46948,46949,2015,5,11,4,1,0.0,38.26,1011.0,14.0,SE,2.0,0.0,0.0,35.5
46949,46950,2015,5,11,5,1,0.0,38.26,1010.0,14.0,SE,4.0,0.0,0.0,15.0
46950,46951,2015,5,11,6,1,-2.0,29.06,1010.0,16.0,SE,7.0,0.0,0.0,15.0
46951,46952,2015,5,11,7,1,0.0,31.58,1009.0,17.0,SW,4.0,0.0,0.0,16.5
46952,46953,2015,5,11,8,1,1.0,31.87,1009.0,18.0,SE,5.0,0.0,0.0,17.5
46953,46954,2015,5,11,9,1,2.0,34.24,1008.0,18.0,SW,6.0,0.0,0.0,30.0
46954,46955,2015,5,11,10,1,3.0,30.52,1008.0,21.0,SW,12.0,0.0,0.0,27.0
46955,46956,2015,5,11,11,1,3.0,28.71,1007.0,22.0,SW,19.0,0.0,0.0,29.666666666666668
46956,46957,2015,5,11,12,1,4.0,32.75,1006.0,21.0,SW,27.0,0.0,0.0,57.0
46957,46958,2015,5,11,13,1,8.0,59.04,1006.0,16.0,NW,4.0,0.0,0.0,63.333333333333336
46958,46959,2015,5,11,14,1,10.0,76.84,1006.0,14.0,NW,9.0,0.7,0.7,73.33333333333333
46959,46960,2015,5,11,15,1,11.0,93.6,1005.0,12.0,SW,3.0,1.6,2.3,73.66666666666667
46960,46961,2015,5,11,16,1,11.0,93.6,1004.0,12.0,NW,1.0,3.2,5.5,69.0
46961,46962,2015,5,11,17,1,11.0,93.6,1003.0,12.0,NE,4.0,3.7,9.2,66.0
46962,46963,2015,5,11,18,1,11.0,93.6,1002.0,12.0,SE,3.0,4.4,13.6,63.0
46963,46964,2015,5,11,19,1,11.0,93.6,1001.0,12.0,NE,4.0,3.6,17.2,54.333333333333336
46964,46965,2015,5,11,20,1,11.0,93.6,1000.0,12.0,NW,3.0,5.0,22.2,55.666666666666664
46965,46966,2015,5,11,21,1,11.0,93.6,998.0,12.0,NW,6.0,6.2,28.4,48.666666666666664
46966,46967,2015,5,11,22,1,11.0,100.0,996.0,11.0,NW,9.0,3.1,31.5,38.333333333333336
46967,46968,2015,5,11,23,1,11.0,100.0,994.0,11.0,NW,12.0,5.0,36.5,31.0
46968,46969,2015,5,12,0,1,11.0,100.0,992.0,11.0,NW,17.0,4.0,40.5,19.666666666666668
46969,46970,2015,5,12,1,1,10.0,100.0,991.0,10.0,SW,7.0,3.6,44.1,9.333333333333334
46970,46971,2015,5,12,2,1,8.0,87.38,990.0,10.0,SW,12.0,4.2,48.3,8.0
46971,46972,2015,5,12,3,1,9.0,100.0,989.0,9.0,SW,17.0,3.0,51.3,8.666666666666666
46972,46973,2015,5,12,4,1,8.0,93.45,989.0,9.0,SW,24.0,1.5,52.8,12.0
