No,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM2.5
38697,2014,6,1,8,2,16.0,64.0,1007.0,23.0,NW,20.57,0.0,0.0,38.25
38698,2014,6,1,9,2,16.0,50.0,1007.0,27.0,NW,25.49,0.0,0.0,37.75
38699,2014,6,1,10,2,16.0,45.0,1007.0,29.0,NW,28.62,0.0,0.0,30.0
38700,2014,6,1,11,2,15.0,40.0,1007.0,30.0,NW,31.75,0.0,0.0,29.0
38701,2014,6,1,12,2,16.0,40.0,1007.0,31.0,NE,3.13,0.0,0.0,31.0
38702,2014,6,1,13,2,13.0,33.0,1007.0,31.0,NE,4.92,0.0,0.0,33.5
38703,2014,6,1,14,2,14.0,35.0,1006.0,31.0,NE,6.71,0.0,0.0,41.5
38704,2014,6,1,15,2,18.0,57.0,1006.0,27.0,SE,4.92,0.0,0.0,69.25
38705,2014,6,1,16,2,18.0,57.0,1006.0,27.0,SE,9.84,0.0,0.0,73.5
38706,2014,6,1,17,2,18.0,61.0,1007.0,26.0,SE,13.86,4.6,4.6,59.0
38707,2014,6,1,18,2,17.0,77.0,1009.0,21.0,SE,19.67,1.5,6.1,43.0
38708,2014,6,1,19,2,16.0,73.0,1009.0,21.0,SE,21.46,0.3,6.4,52.75
38709,2014,6,1,20,2,17.0,82.0,1011.0,20.0,NW,4.02,0.0,0.0,51.75
38710,2014,6,1,21,2,17.0,88.0,1011.0,19.0,NW,7.15,0.0,0.0,52.75
38711,2014,6,1,22,2,16.0,77.0,1012.0,20.0,NE,3.13,0.0,0.0,51.5
38712,2014,6,1,23,2,15.0,68.0,1012.0,21.0,SE,1.79,0.0,0.0,52.0
38713,2014,6,2,0,2,13.0,60.0,1012.0,21.0,SE,3.58,0.0,0.0,51.75
38714,2014,6,2,1,2,13.0,64.0,1012.0,20.0,cv,0.89,0.0,0.0,48.25
38715,2014,6,2,2,2,13.0,68.0,1012.0,19.0,SE,1.79,0.0,0.0,47.5
38716,2014,6,2,3,2,12.0,63.0,1012.0,19.0,SE,3.58,0.0,0.0,25.75
38717,2014,6,2,4,2,12.0,59.0,1012.0,20.0,SE,5.37,0.0,0.0,17.25
38718,2014,6,2,5,2,13.0,68.0,1012.0,19.0,cv,0.45,0.0,0.0,16.5
38719,2014,6,2,6,2,14.0,72.0,1013.0,19.0,NW,3.13,0.0,0.0,17.0
38720,2014,6,2,7,2,14.0,72.0,1013.0,19.0,NE,1.79,0.0,0.0,17.25
38721,2014,6,2,8,2,14.0,64.0,1013.0,21.0,NW,3.13,0.0,0.0,16.0
38722,2014,6,2,9,2,13.0,60.0,1013.0,21.0,NW,6.26,0.0,0.0,14.5
38723,2014,6,2,10,2,15.0,68.0,1013.0,21.0,NE,1.79,0.0,0.0,20.75
38724,2014,6,2,11,2,14.0,56.0,1012.0,23.0,cv,0.89,0.0,0.0,20.0
38725,2014,6,2,12,2,13.0,44.0,1012.0,26.0,cv,2.68,0.0,0.0,25.75
38726,2014,6,2,13,2,12.0,46.0,1012.0,24.0,NE,1.79,0.0,0.0,27.25
38727,2014,6,2,14,2,11.0,41.0,1011.0,25.0,SE,1.79,0.0,0.0,26.5
38728,2014,6,2,15,2,12.0,44.0,1010.0,25.0,SE,4.92,0.0,0.0,29.5
38729,2014,6,2,16,2,11.0,39.0,1010.0,26.0,cv,0.89,0.0,0.0,29.5
38730,2014,6,2,17,2,11.0,39.0,1009.0,26.0,SE,1.79,0.0,0.0,28.0
38731,2014,6,2,18,2,12.0,41.0,1009.0,26.0,cv,0.89,0.0,0.0,31.5
38732,2014,6,2,19,2,12.0,44.0,1009.0,25.0,SE,3.13,0.0,0.0,33.0
38733,2014,6,2,20,2,12.0,46.0,1010.0,24.0,NW,3.13,0.0,0.0,38.0
38734,2014,6,2,21,2,12.0,46.0,1010.0,24.0,NW,6.26,0.0,0.0,41.5
38735,2014,6,2,22,2,12.0,46.0,1010.0,24.0,NW,10.28,0.0,0.0,43.5
38736,2014,6,2,23,2,13.0,56.0,1010.0,22.0,NW,13.41,0.0,0.0,49.0
38737,2014,6,3,0,2,13.0,56.0,1009.0,22.0,NW,16.54,0.0,0.0,45.5
38738,2014,6,3,1,2,13.0,64.0,1009.0,20.0,NW,19.67,0.0,0.0,48.5
38739,2014,6,3,2,2,13.0,68.0,1008.0,19.0,NW,20.56,0.0,0.0,50.75
38740,2014,6,3,3,2,13.0,77.0,1008.0,17.0,NW,22.35,0.0,0.0,44.5
38741,2014,6,3,4,2,13.0,77.0,1008.0,17.0,NW,26.37,0.0,0.0,35.0
38742,2014,6,3,5,2,13.0,77.0,1008.0,17.0,NE,0.89,0.0,0.0,35.0
38743,2014,6,3,6,2,14.0,68.0,1008.0,20.0,NW,4.02,0.0,0.0,30.75
38744,2014,6,3,7,2,14.0,56.0,1009.0,23.0,NW,7.15,0.0,0.0,26.5
38745,2014,6,3,8,2,13.0,50.0,1009.0,24.0,NW,10.28,0.0,0.0,25.0
38746,2014,6,3,9,2,13.0,41.0,1009.0,27.0,NW,13.41,0.0,0.0,28.25
38747,2014,6,3,10,2,12.0,37.0,1009.0,28.0,NW,15.2,0.0,0.0,32.0
38748,2014,6,3,11,2,12.0,34.0,1008.0,29.0,cv,0.89,0.0,0.0,23.5
38749,2014,6,3,12,2,12.0,33.0,1008.0,30.0,SE,1.79,0.0,0.0,25.75
38750,2014,6,3,13,2,12.0,31.0,1007.0,31.0,SE,4.92,0.0,0.0,28.5
38751,2014,6,3,14,2,12.0,31.0,1006.0,31.0,SE,8.05,0.0,0.0,33.5
38752,2014,6,3,15,2,12.0,29.0,1006.0,32.0,SE,12.07,0.0,0.0,43.0
38753,2014,6,3,16,2,12.0,29.0,1006.0,32.0,SE,16.09,0.0,0.0,44.0
38754,2014,6,3,17,2,13.0,33.0,1006.0,31.0,SE,20.11,0.0,0.0,49.5
38755,2014,6,3,18,2,12.0,33.0,1006.0,30.0,SE,23.24,0.0,0.0,52.0
38756,2014,6,3,19,2,13.0,39.0,1006.0,28.0,SE,26.37,0.0,0.0,43.5
38757,2014,6,3,20,2,13.0,39.0,1007.0,28.0,SE,28.16,0.0,0.0,42.75
38758,2014,6,3,21,2,13.0,41.0,1007.0,27.0,SE,29.95,0.0,0.0,53.25
38759,2014,6,3,22,2,14.0,47.0,1008.0,26.0,SE,34.87,0.0,0.0,54.25
38760,2014,6,3,23,2,14.0,53.0,1008.0,24.0,SE,38.0,0.0,0.0,45.5
38761,2014,6,4,0,2,14.0,56.0,1008.0,23.0,SE,39.79,0.0,0.0,48.0
38762,2014,6,4,1,2,15.0,68.0,1008.0,21.0,NE,1.79,0.0,0.0,54.75
38763,2014,6,4,2,2,15.0,68.0,1008.0,21.0,NE,2.68,0.0,0.0,63.25
38764,2014,6,4,3,2,15.0,72.0,1008.0,20.0,NE,3.57,0.0,0.0,71.0
38765,2014,6,4,4,2,16.0,77.0,1007.0,20.0,NE,4.46,0.0,0.0,80.75
38766,2014,6,4,5,2,16.0,82.0,1007.0,19.0,cv,0.89,0.0,0.0,84.0
38767,2014,6,4,6,2,17.0,82.0,1007.0,20.0,cv,1.78,0.0,0.0,91.25
38768,2014,6,4,7,2,17.0,64.0,1008.0,24.0,cv,2.67,0.0,0.0,87.5
38769,2014,6,4,8,2,16.0,57.0,1007.0,25.0,cv,3.56,0.0,0.0,87.0
38770,2014,6,4,9,2,15.0,50.0,1007.0,26.0,cv,4.45,0.0,0.0,73.75
38771,2014,6,4,10,2,14.0,44.0,1007.0,27.0,SE,3.13,0.0,0.0,60.75
38772,2014,6,4,11,2,14.0,42.0,1007.0,28.0,SE,6.26,0.0,0.0,55.75
38773,2014,6,4,12,2,14.0,39.0,1006.0,29.0,cv,1.79,0.0,0.0,37.75
38774,2014,6,4,13,2,13.0,37.0,1005.0,29.0,SE,3.13,0.0,0.0,42.0
38775,2014,6,4,14,2,13.0,33.0,1005.0,31.0,SE,6.26,0.0,0.0,46.75
38776,2014,6,4,15,2,13.0,35.0,1004.0,30.0,SE,9.39,0.0,0.0,49.0
38777,2014,6,4,16,2,13.0,35.0,1004.0,30.0,SE,13.41,0.0,0.0,45.75
38778,2014,6,4,17,2,14.0,39.0,1004.0,29.0,SE,17.43,0.0,0.0,47.25
38779,2014,6,4,18,2,14.0,39.0,1004.0,29.0,SE,22.35,0.0,0.0,46.75
38780,2014,6,4,19,2,14.0,42.0,1004.0,28.0,SE,26.37,0.0,0.0,50.0
38781,2014,6,4,20,2,15.0,47.0,1004.0,27.0,SE,29.5,0.0,0.0,50.0
38782,2014,6,4,21,2,14.0,44.0,1005.0,27.0,SE,31.29,0.0,0.0,50.75
38783,2014,6,4,22,2,14.0,44.0,1005.0,27.0,NW,1.79,0.0,0.0,54.25
38784,2014,6,4,23,2,15.0,47.0,1005.0,27.0,SE,3.13,0.0,0.0,56.0
38785,2014,6,5,0,2,15.0,50.0,1005.0,26.0,NW,1.79,0.0,0.0,64.0
38786,2014,6,5,1,2,16.0,60.0,1005.0,24.0,SE,1.79,0.0,0.0,68.5
38787,2014,6,5,2,2,17.0,68.0,1005.0,23.0,SE,4.92,0.0,0.0,79.75
38788,2014,6,5,3,2,16.0,68.0,1005.0,22.0,SE,6.71,0.0,0.0,83.0
38789,2014,6,5,4,2,16.0,73.0,1005.0,21.0,SE,8.5,0.0,0.0,82.5
38790,2014,6,5,5,2,16.0,77.0,1006.0,20.0,NE,0.89,0.0,0.0,88.0
38791,2014,6,5,6,2,17.0,77.0,1006.0,21.0,cv,0.89,0.0,0.0,99.0
38792,2014,6,5,7,2,17.0,73.0,1006.0,22.0,SE,1.79,0.0,0.0,100.33333333333333
38793,2014,6,5,8,2,17.0,61.0,1006.0,25.0,cv,0.89,0.0,0.0,93.5
38794,2014,6,5,9,2,17.0,54.0,1006.0,27.0,NE,1.79,0.0,0.0,82.25
38795,2014,6,5,10,2,16.0,45.0,1006.0,29.0,cv,0.89,0.0,0.0,62.75
38796,2014,6,5,11,2,16.0,42.0,1005.0,30.0,cv,2.68,0.0,0.0,50.75
38797,2014,6,5,12,2,15.0,37.0,1005.0,31.0,NW,3.13,0.0,0.0,45.25
38798,2014,6,5,13,2,14.0,31.0,1004.0,33.0,cv,1.79,0.0,0.0,44.25
38799,2014,6,5,14,2,13.0,28.0,1003.0,34.0,NW,3.13,0.0,0.0,39.5
38800,2014,6,5,15,2,13.0,28.0,1003.0,34.0,SE,3.13,0.0,0.0,44.25
38801,2014,6,5,16,2,13.0,29.0,1002.0,33.0,SE,4.92,0.0,0.0,51.25
38802,2014,6,5,17,2,13.0,28.0,1002.0,34.0,cv,0.89,0.0,0.0,57.0
38803,2014,6,5,18,2,14.0,31.0,1002.0,33.0,SE,4.02,0.0,0.0,50.5
38804,2014,6,5,19,2,14.0,35.0,1002.0,31.0,SE,8.04,0.0,0.0,59.0
38805,2014,6,5,20,2,15.0,37.0,1002.0,31.0,SE,11.17,0.0,0.0,59.25
38806,2014,6,5,21,2,14.0,37.0,1003.0,30.0,SE,14.3,0.0,0.0,65.75
38807,2014,6,5,22,2,15.0,40.0,1003.0,30.0,SE,18.32,0.0,0.0,79.0
38808,2014,6,5,23,2,16.0,54.0,1003.0,26.0,SE,20.11,0.0,0.0,83.66666666666667
38809,2014,6,6,0,2,16.0,50.0,1003.0,27.0,SE,23.24,0.0,0.0,85.75
38810,2014,6,6,1,2,19.0,69.0,1004.0,25.0,SE,27.26,0.0,0.0,102.75
38811,2014,6,6,2,2,19.0,73.0,1004.0,24.0,SE,29.05,0.0,0.0,106.0
38812,2014,6,6,3,2,17.0,68.0,1004.0,23.0,SE,32.18,0.0,0.0,108.5
38813,2014,6,6,4,2,17.0,73.0,1004.0,22.0,cv,0.89,0.0,0.0,92.0
38814,2014,6,6,5,2,17.0,73.0,1005.0,22.0,SE,1.79,0.0,0.0,81.5
38815,2014,6,6,6,2,17.0,73.0,1005.0,22.0,cv,0.89,0.0,0.0,82.5
38816,2014,6,6,7,2,17.0,68.0,1004.0,23.0,SE,1.79,0.0,0.0,95.25
38817,2014,6,6,8,2,18.0,65.0,1004.0,25.0,SE,3.58,0.0,0.0,102.25
38818,2014,6,6,9,2,18.0,61.0,1004.0,26.0,SE,6.71,0.0,0.0,108.75
38819,2014,6,6,10,2,18.0,61.0,1004.0,26.0,SE,9.84,0.0,0.0,110.0
38820,2014,6,6,11,2,18.0,57.0,1004.0,27.0,cv,0.89,0.3,0.3,103.5
38821,2014,6,6,12,2,16.0,68.0,1005.0,22.0,NW,11.18,9.3,9.6,12.5
38822,2014,6,6,13,2,18.0,93.0,1005.0,19.0,NW,16.99,3.3,12.9,6.0
38823,2014,6,6,14,2,17.0,88.0,1005.0,19.0,NW,24.14,2.5,15.4,5.0
38824,2014,6,6,15,2,17.0,88.0,1005.0,19.0,NW,29.06,0.0,0.0,5.5
38825,2014,6,6,16,2,16.0,88.0,1004.0,18.0,NE,4.92,0.8,0.8,4.75
38826,2014,6,6,17,2,16.0,88.0,1005.0,18.0,NW,5.81,0.2,1.0,6.0
38827,2014,6,6,18,2,16.0,88.0,1005.0,18.0,NE,3.13,0.0,0.0,7.5
38828,2014,6,6,19,2,15.0,82.0,1005.0,18.0,NE,7.15,0.0,0.0,9.25
38829,2014,6,6,20,2,14.0,77.0,1005.0,18.0,NW,3.13,0.0,0.0,9.5
38830,2014,6,6,21,2,14.0,77.0,1005.0,18.0,NE,3.13,0.0,0.0,10.5
38831,2014,6,6,22,2,14.0,82.0,1005.0,17.0,NW,1.79,0.0,0.0,13.75
38832,2014,6,6,23,2,14.0,87.0,1005.0,16.0,NW,4.92,0.0,0.0,18.0
38833,2014,6,7,0,2,14.0,87.0,1005.0,16.0,cv,0.89,0.0,0.0,21.25
38834,2014,6,7,1,2,14.0,93.0,1005.0,15.0,cv,1.78,0.0,0.0,18.5
38835,2014,6,7,2,2,13.0,77.0,1005.0,17.0,NE,1.79,0.0,0.0,17.5
38836,2014,6,7,3,2,12.0,82.0,1005.0,15.0,NW,1.79,0.0,0.0,11.25
38837,2014,6,7,4,2,11.0,67.0,1005.0,17.0,NE,3.13,0.0,0.0,10.75
38838,2014,6,7,5,2,11.0,76.0,1005.0,15.0,NW,1.79,0.0,0.0,7.75
38839,2014,6,7,6,2,12.0,67.0,1005.0,18.0,NW,4.92,0.0,0.0,7.25
38840,2014,6,7,7,2,12.0,59.0,1005.0,20.0,NW,10.73,0.0,0.0,6.0
38841,2014,6,7,8,2,11.0,49.0,1006.0,22.0,NW,15.65,0.0,0.0,5.25
38842,2014,6,7,9,2,10.0,41.0,1006.0,24.0,NW,22.8,0.0,0.0,4.75
38843,2014,6,7,10,2,10.0,36.0,1005.0,26.0,NW,28.61,0.0,0.0,3.5
38844,2014,6,7,11,2,9.0,34.0,1005.0,26.0,NW,33.53,0.0,0.0,3.75
38845,2014,6,7,12,2,9.0,32.0,1005.0,27.0,NW,38.45,0.0,0.0,4.0
38846,2014,6,7,13,2,9.0,30.0,1004.0,28.0,NW,41.58,0.0,0.0,4.25
38847,2014,6,7,14,2,8.0,26.0,1003.0,29.0,NW,46.5,0.0,0.0,4.5
38848,2014,6,7,15,2,9.0,28.0,1002.0,29.0,NW,51.42,0.0,0.0,5.25
38849,2014,6,7,16,2,8.0,25.0,1001.0,30.0,NW,54.55,0.0,0.0,4.25
38850,2014,6,7,17,2,10.0,30.0,1001.0,29.0,NE,3.13,0.0,0.0,19.25
38851,2014,6,7,18,2,10.0,32.0,1002.0,28.0,SE,4.02,0.0,0.0,7.75
38852,2014,6,7,19,2,11.0,39.0,1002.0,26.0,SE,5.81,0.0,0.0,13.5
38853,2014,6,7,20,2,11.0,43.0,1002.0,24.0,SE,7.6,0.0,0.0,21.25
38854,2014,6,7,21,2,14.0,64.0,1003.0,21.0,SE,9.39,0.0,0.0,22.5
38855,2014,6,7,22,2,13.0,60.0,1003.0,21.0,SE,11.18,0.0,0.0,31.75
38856,2014,6,7,23,2,13.0,68.0,1003.0,19.0,cv,0.89,0.0,0.0,33.666666666666664
38857,2014,6,8,0,2,15.0,77.0,1003.0,19.0,cv,1.78,0.0,0.0,48.25
38858,2014,6,8,1,2,14.0,77.0,1003.0,18.0,NE,1.79,0.0,0.0,49.5
38859,2014,6,8,2,2,13.0,72.0,1003.0,18.0,cv,0.89,0.0,0.0,35.25
38860,2014,6,8,3,2,13.0,77.0,1003.0,17.0,cv,1.78,0.0,0.0,21.75
38861,2014,6,8,4,2,13.0,77.0,1003.0,17.0,cv,2.67,0.0,0.0,24.0
38862,2014,6,8,5,2,14.0,82.0,1003.0,17.0,NW,1.79,0.0,0.0,19.75
38863,2014,6,8,6,2,13.0,72.0,1003.0,18.0,NW,3.58,0.0,0.0,19.0
38864,2014,6,8,7,2,14.0,72.0,1003.0,19.0,NW,6.71,0.0,0.0,20.0
38865,2014,6,8,8,2,14.0,64.0,1003.0,21.0,NE,1.79,0.0,0.0,33.75
38866,2014,6,8,9,2,13.0,53.0,1003.0,23.0,cv,0.89,0.0,0.0,55.25
38867,2014,6,8,10,2,14.0,50.0,1002.0,25.0,NE,1.79,0.0,0.0,63.5
38868,2014,6,8,11,2,14.0,44.0,1002.0,27.0,cv,1.79,0.0,0.0,55.75
38869,2014,6,8,12,2,13.0,39.0,1001.0,28.0,SE,1.79,0.0,0.0,48.5
38870,2014,6,8,13,2,12.0,33.0,1000.0,30.0,SE,4.92,0.0,0.0,53.25
38871,2014,6,8,14,2,11.0,30.0,999.0,30.0,cv,1.79,3.5,3.5,44.75
38872,2014,6,8,15,2,14.0,72.0,1002.0,19.0,NW,4.92,0.7,4.2,8.25
38873,2014,6,8,16,2,14.0,68.0,1002.0,20.0,SE,3.13,0.0,0.0,12.25
38874,2014,6,8,17,2,14.0,64.0,1002.0,21.0,SE,4.02,0.0,0.0,15.0
38875,2014,6,8,18,2,15.0,64.0,1001.0,22.0,SE,8.94,0.0,0.0,22.5
38876,2014,6,8,19,2,15.0,64.0,1001.0,22.0,SE,12.96,0.0,0.0,27.0
38877,2014,6,8,20,2,15.0,77.0,1002.0,19.0,NE,1.79,0.0,0.0,35.75
38878,2014,6,8,21,2,14.0,72.0,1002.0,19.0,cv,0.89,0.0,0.0,37.5
38879,2014,6,8,22,2,15.0,82.0,1002.0,18.0,cv,1.78,0.0,0.0,33.5
38880,2014,6,8,23,2,14.0,82.0,1002.0,17.0,NW,1.79,0.0,0.0,32.666666666666664
38881,2014,6,9,0,2,14.0,82.0,1002.0,17.0,NW,4.92,0.0,0.0,33.0
38882,2014,6,9,1,2,14.0,87.0,1003.0,16.0,cv,0.89,0.0,0.0,24.666666666666668
38883,2014,6,9,2,2,13.0,87.0,1002.0,15.0,NW,3.13,0.0,0.0,20.0
38884,2014,6,9,3,2,13.0,87.0,1003.0,15.0,cv,0.89,0.0,0.0,18.0
38885,2014,6,9,4,2,14.0,87.0,1004.0,16.0,NE,1.79,0.0,0.0,22.333333333333332
38886,2014,6,9,5,2,13.0,93.0,1004.0,14.0,cv,0.89,0.0,0.0,20.333333333333332
38887,2014,6,9,6,2,15.0,93.0,1005.0,16.0,NW,3.13,0.0,0.0,31.0
38888,2014,6,9,7,2,14.0,72.0,1005.0,19.0,NW,4.92,0.0,0.0,41.666666666666664
38889,2014,6,9,8,2,14.0,60.0,1005.0,22.0,NW,6.71,0.0,0.0,50.0
38890,2014,6,9,9,2,14.0,53.0,1005.0,24.0,cv,0.89,0.0,0.0,49.0
38891,2014,6,9,10,2,13.0,47.0,1005.0,25.0,cv,1.78,0.0,0.0,47.25
38892,2014,6,9,11,2,13.0,44.0,1005.0,26.0,SE,1.79,0.0,0.0,40.75
38893,2014,6,9,12,2,11.0,34.0,1005.0,28.0,NW,1.79,0.0,0.0,34.5
38894,2014,6,9,13,2,10.0,30.0,1004.0,29.0,cv,1.79,0.0,0.0,28.0
38895,2014,6,9,14,2,10.0,28.0,1003.0,30.0,cv,3.58,0.0,0.0,25.25
38896,2014,6,9,15,2,7.0,23.0,1003.0,30.0,SE,3.13,0.0,0.0,39.75
38897,2014,6,9,16,2,9.0,28.0,1003.0,29.0,SE,6.26,0.1,0.1,31.0
38898,2014,6,9,17,2,12.0,39.0,1003.0,27.0,NE,4.02,0.0,0.0,16.5
38899,2014,6,9,18,2,14.0,50.0,1004.0,25.0,NE,8.04,0.0,0.0,28.0
38900,2014,6,9,19,2,13.0,56.0,1005.0,22.0,NE,11.17,0.0,0.0,24.0
38901,2014,6,9,20,2,13.0,56.0,1006.0,22.0,NE,14.3,0.0,0.0,20.75
38902,2014,6,9,21,2,13.0,56.0,1007.0,22.0,NE,17.43,0.0,0.0,27.0
38903,2014,6,9,22,2,14.0,64.0,1008.0,21.0,SE,1.79,0.0,0.0,43.5
38904,2014,6,9,23,2,13.0,60.0,1008.0,21.0,cv,0.89,0.0,0.0,49.25
38905,2014,6,10,0,2,13.0,64.0,1008.0,20.0,SE,1.79,0.0,0.0,55.25
38906,2014,6,10,1,2,14.0,77.0,1008.0,18.0,SE,3.58,0.0,0.0,62.75
38907,2014,6,10,2,2,14.0,72.0,1008.0,19.0,cv,0.89,0.0,0.0,61.25
38908,2014,6,10,3,2,14.0,72.0,1009.0,19.0,SE,1.79,0.0,0.0,57.5
38909,2014,6,10,4,2,14.0,72.0,1008.0,19.0,SE,3.58,0.0,0.0,49.5
38910,2014,6,10,5,2,14.0,77.0,1008.0,18.0,SE,5.37,0.0,0.0,64.25
38911,2014,6,10,6,2,15.0,82.0,1009.0,18.0,NW,1.79,0.0,0.0,69.75
38912,2014,6,10,7,2,16.0,82.0,1009.0,19.0,cv,0.89,0.0,0.0,76.5
38913,2014,6,10,8,2,16.0,77.0,1009.0,20.0,cv,1.78,0.0,0.0,84.0
38914,2014,6,10,9,2,16.0,68.0,1009.0,22.0,cv,2.67,0.0,0.0,92.0
38915,2014,6,10,10,2,16.0,68.0,1009.0,22.0,cv,4.46,0.0,0.0,95.5
38916,2014,6,10,11,2,16.0,57.0,1009.0,25.0,SE,1.79,0.0,0.0,97.75
38917,2014,6,10,12,2,16.0,54.0,1008.0,26.0,SE,5.81,0.0,0.0,92.5
38918,2014,6,10,13,2,16.0,57.0,1008.0,25.0,SE,9.83,0.0,0.0,96.75
38919,2014,6,10,14,2,18.0,73.0,1008.0,23.0,SE,11.62,6.1,6.1,88.25
38920,2014,6,10,15,2,18.0,73.0,1008.0,23.0,cv,1.79,0.1,6.2,44.0
38921,2014,6,10,16,2,17.0,64.0,1008.0,24.0,SE,3.13,0.0,0.0,61.25
38922,2014,6,10,17,2,16.0,64.0,1008.0,23.0,SE,7.15,0.0,0.0,79.5
38923,2014,6,10,18,2,16.0,64.0,1008.0,23.0,SE,10.28,0.0,0.0,88.0
38924,2014,6,10,19,2,16.0,68.0,1008.0,22.0,SE,12.07,0.0,0.0,83.75
38925,2014,6,10,20,2,16.0,73.0,1009.0,21.0,cv,0.89,0.0,0.0,78.75
38926,2014,6,10,21,2,16.0,77.0,1010.0,20.0,SE,1.79,0.0,0.0,81.5
38927,2014,6,10,22,2,17.0,82.0,1010.0,20.0,cv,0.89,0.0,0.0,85.5
38928,2014,6,10,23,2,17.0,88.0,1011.0,19.0,cv,1.78,0.0,0.0,92.0
38929,2014,6,11,0,2,17.0,88.0,1010.0,19.0,SE,0.89,0.0,0.0,91.5
38930,2014,6,11,1,2,17.0,88.0,1010.0,19.0,NE,0.89,0.0,0.0,101.5
38931,2014,6,11,2,2,16.0,88.0,1010.0,18.0,NE,2.68,0.0,0.0,108.0
38932,2014,6,11,3,2,16.0,88.0,1011.0,18.0,NW,0.89,0.0,0.0,112.25
38933,2014,6,11,4,2,15.0,88.0,1011.0,17.0,NW,2.68,0.0,0.0,90.0
38934,2014,6,11,5,2,14.0,82.0,1011.0,17.0,NW,5.81,0.0,0.0,53.25
38935,2014,6,11,6,2,16.0,82.0,1011.0,19.0,NW,8.94,0.0,0.0,26.0
38936,2014,6,11,7,2,15.0,68.0,1012.0,21.0,NE,3.13,0.0,0.0,43.25
38937,2014,6,11,8,2,15.0,64.0,1012.0,22.0,NE,8.05,0.0,0.0,53.75
38938,2014,6,11,9,2,14.0,53.0,1012.0,24.0,NE,12.97,0.0,0.0,14.25
38939,2014,6,11,10,2,14.0,47.0,1012.0,26.0,NW,3.13,0.0,0.0,11.25
38940,2014,6,11,11,2,13.0,41.0,1012.0,27.0,NE,1.79,0.0,0.0,11.5
38941,2014,6,11,12,2,12.0,39.0,1011.0,27.0,NE,4.92,0.0,0.0,12.25
38942,2014,6,11,13,2,12.0,34.0,1010.0,29.0,NE,9.84,0.0,0.0,15.0
38943,2014,6,11,14,2,12.0,33.0,1009.0,30.0,NW,3.13,0.0,0.0,13.5
38944,2014,6,11,15,2,12.0,33.0,1008.0,30.0,cv,1.79,0.0,0.0,13.0
38945,2014,6,11,16,2,11.0,30.0,1007.0,30.0,cv,4.92,0.0,0.0,15.25
38946,2014,6,11,17,2,12.0,33.0,1007.0,30.0,cv,6.71,0.0,0.0,15.25
38947,2014,6,11,18,2,12.0,33.0,1007.0,30.0,cv,7.6,0.0,0.0,15.0
38948,2014,6,11,19,2,12.0,34.0,1007.0,29.0,SE,3.13,0.0,0.0,20.25
38949,2014,6,11,20,2,13.0,41.0,1007.0,27.0,SE,4.92,0.0,0.0,32.0
38950,2014,6,11,21,2,14.0,47.0,1008.0,26.0,SE,8.94,0.0,0.0,37.25
38951,2014,6,11,22,2,14.0,50.0,1008.0,25.0,SE,12.07,0.0,0.0,36.0
38952,2014,6,11,23,2,14.0,53.0,1008.0,24.0,cv,0.89,0.0,0.0,32.25
38953,2014,6,12,0,2,15.0,64.0,1008.0,22.0,SE,0.89,0.0,0.0,34.0
38954,2014,6,12,1,2,15.0,72.0,1008.0,20.0,cv,0.89,0.0,0.0,37.25
38955,2014,6,12,2,2,15.0,72.0,1008.0,20.0,NE,1.79,0.0,0.0,43.75
38956,2014,6,12,3,2,15.0,77.0,1008.0,19.0,NW,1.79,0.0,0.0,48.75
38957,2014,6,12,4,2,15.0,77.0,1008.0,19.0,NW,3.58,0.0,0.0,40.5
38958,2014,6,12,5,2,15.0,72.0,1007.0,20.0,NW,6.71,0.0,0.0,32.25
38959,2014,6,12,6,2,16.0,73.0,1007.0,21.0,NW,9.84,0.0,0.0,30.25
38960,2014,6,12,7,2,15.0,57.0,1007.0,24.0,NW,13.86,0.0,0.0,27.25
38961,2014,6,12,8,2,15.0,50.0,1008.0,26.0,NE,3.13,0.0,0.0,29.0
38962,2014,6,12,9,2,14.0,39.0,1007.0,29.0,NW,3.13,0.0,0.0,24.0
38963,2014,6,12,10,2,13.0,35.0,1007.0,30.0,cv,0.89,0.0,0.0,21.0
38964,2014,6,12,11,2,13.0,29.0,1006.0,33.0,cv,2.68,0.0,0.0,17.75
38965,2014,6,12,12,2,12.0,27.0,1006.0,33.0,NW,1.79,0.0,0.0,14.25
38966,2014,6,12,13,2,12.0,24.0,1005.0,35.0,cv,1.79,0.0,0.0,11.75
38967,2014,6,12,14,2,12.0,24.0,1004.0,35.0,NW,1.79,0.0,0.0,15.5
38968,2014,6,12,15,2,12.0,23.0,1003.0,36.0,cv,3.13,0.0,0.0,14.0
38969,2014,6,12,16,2,11.0,23.0,1003.0,35.0,cv,4.92,0.0,0.0,14.333333333333334
38970,2014,6,12,17,2,12.0,26.0,1003.0,34.0,SE,1.79,0.0,0.0,14.666666666666666
38971,2014,6,12,18,2,12.0,27.0,1003.0,33.0,SE,4.92,0.0,0.0,19.0
38972,2014,6,12,19,2,15.0,37.0,1004.0,31.0,SE,8.94,0.0,0.0,35.0
38973,2014,6,12,20,2,15.0,42.0,1005.0,29.0,SE,10.73,0.0,0.0,39.0
38974,2014,6,12,21,2,17.0,51.0,1006.0,28.0,NW,4.02,0.0,0.0,42.0
